name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_555,YYXXXyX,YXyxYXXXyxx,16,1091 5089 8923 26851 36479 44034 54710 56750 59686 70467 74772 81095 90460 108712 130332 144781,1000,15
ac19_559,YXYXyx,YYXYxYxyXyyXX,2,1095 133418,1000,16
ac19_575,YXYXyx,YYXyyXXXXYxxx,2,1111 134173,1000,17
ac19_580,YXYXyx,YYYYxxYXyxyyXyX,1,1116,1000,17
ac19_716,YXYXyx,YYXXXYxxYxyXXyX,2,1255 88544,1000,17
ac19_718,YXYXyx,YYYYxxYXyXyXX,2,1257 74614,1000,19
ac19_728,YXYxyx,YYXXXyyXyyx,1,1267,1000,14
ac19_733,YYXXyxx,YYYxxyXYxyX,1,1272,1000,15
ac19_757,YXyXXyx,YYXYxxyyXyX,4,1299 22877 98319 151411,1000,16
ac19_763,YXYXyx,YYYYYXyXXXXYYXX,2,1306 98919,1000,19
ac19_815,YXXyx,YYYXYYxyxyyyxx,3,1362 55564 112747,1000,16
ac19_823,YXYXyx,YYYxyXXXyXXYx,2,1370 113209,1000,17
ac19_833,YXXyx,YYYYXyxxyxyyyXXX,2,1381 128078,1000,17
ac19_941,YXXyx,YYYXyyyXyXXYYX,2,1498 62353,1000,17
ac19_943,YXYXXYx,YYXyxxxxyXyX,1,1500,1000,14
ac19_969,YYXXYXyyx,YYYXXYXXXXX,4,1526 19973 72707 117116,1000,17
ac19_986,YYXXXyx,YYXXYXyXX,18,1543 6065 19210 32022 39942 46887 53788 57500 64493 65774 67734 92420 94088 117704 118084 126980 130001 139364,1000,15
ac19_991,YXYXyx,YYYYYXXXXXXYXYxyX,2,1548 128745,1000,19
ac19_1006,YXYXyx,YYYXXXyXXXYYxyx,1,1564,1000,19
ac19_1007,YYXXXyX,YXYxyXXX,21,1565 4370 9506 9997 21216 27617 44872 44979 44992 47437 51259 73326 77466 81725 87174 93048 112825 116414 131870 132881 143110,1000,15
ac19_1011,YYXXyx,YXyXyxxyx,22,1569 8631 10660 11096 12663 19047 22636 24108 31039 32328 34445 36872 41488 46660 53509 58705 95939 101510 112801 115554 136874 155227,1000,15
ac19_1062,YXXYx,YYXYYXyxYYxyyX,1,1622,1000,18
ac19_1145,YXyXXyx,YYYxyxxyXyX,1,1710,1000,17
ac19_1203,YXYXXYx,YYxxyXXYXXyx,1,1770,1000,14
ac19_1260,YXXyx,YYYXYYxyyXyxyxx,1,1832,1000,17
ac19_1318,YXXyXyx,YYYXyxYxxyyX,1,1894,1000,15
ac19_1331,YXYXyx,YYYXYYxxxyXyyXX,2,1909 73620,1000,19
ac19_1332,YXYxyx,YYYXyXXyxxx,3,1911 10046 116814,1000,15
ac19_1345,YXyXXXyx,YYXyXYXyXYxxyxxyX,1,1924,1000,19
ac19_1349,YXYXyx,YYYYYYxyXXYXyXX,1,1928,1000,19
ac19_1372,YXyXXXyx,YYxxyxxyXYx,1,1951,1000,17
ac19_1375,YXXyXYx,YYxyXyXYXYX,3,1954 7373 130867,1000,14
ac19_1384,YXyXXXyx,YYYxyxYxyxYXXyXyx,2,1963 41661,1000,17
ac19_1394,YXXXyxYx,YYXYXYxyX,1,1974,1000,17
ac19_1430,YXXyXyx,YYYxxxxyx,4,2012 2391 39841 48478,1000,14
ac19_1518,YYXXyxx,YXYXyXYxx,6,2104 27028 116311 145986 151755 155935,1000,11
ac19_1520,YXYXyx,YYYYxxyXXXXYXyX,1,2106,1000,19
ac19_1533,YXyXXXyx,YYXyxYxxyyxYx,1,2120,1000,19
ac19_1580,YXyXXyx,YYYXyyyXYXyxyX,4,2171 21966 29226 60067,1000,16
ac19_1592,YXYXyx,YYYXyXXyXXYYxyx,1,2183,1000,17
ac19_1595,YYXyxxxxyyX,YYXyXXYYXyxxyX,2,2187 25291,1000,14
ac19_1598,YXXYxxyX,YYxYXXyXXyx,1,2190,1000,15
ac19_1641,YXXYXXyx,YYXXXYxyXyx,2,2234 27469,1000,14
ac19_1653,YXYXyx,YYXXyXXyxxxYx,2,2246 36682,1000,17
ac19_1655,YXXyx,YYYXYXyxyyxxxx,2,2248 31607,1000,16
ac19_1660,YXyXXXyx,YYYxxxyXyxx,1,2253,1000,19
ac19_1665,YXYXyx,YYYXyyXyXyxxx,2,2258 83079,1000,16
ac19_1670,YYXXyxx,YYxYxyX,26,2263 22554 24328 28457 39429 42855 50372 62180 64140 67298 75687 78196 80979 83179 92412 92982 94496 107962 111977 124099 125591 137290 139252 142594 149866 153323,1000,14
ac19_1706,YXYXyx,YYXYYXyXyXyxxYx,1,2301,1000,17
ac19_1715,YXXXYxx,YYYXYXXyxyyxx,3,2310 35889 112355,1000,17
ac19_1725,YYXXXXYxyxx,YYXXXXyxxxx,9,2320 3640 20298 52094 78630 114361 124037 147300 155737,1000,15
ac19_1757,YXYXyx,YYYXYxYXyyXXX,1,2354,1000,13
ac19_1769,YXYXyx,YYYXYxYxyyXXX,1,2368,1000,17
ac19_1779,YXyxYXXyx,YYXYxyXYxyXyX,6,2379 35267 57681 95705 104767 115975,1000,17
ac19_1837,YXXyXyx,YYxyXyxxYX,3,2442 66562 75332,1000,14
ac19_1865,YXYXyx,YYYYYXXXXXXYX,3,2471 10434 141740,1000,19
ac19_1880,YXXXXyXXyXX,YYXyyXXXXyXX,1,2486,1000,15
ac19_1889,YXYXyx,YYYxyxYYXyXyyXX,2,2495 106307,1000,17
ac19_1903,YXYXyx,YYYYXYxyyyXXXYx,2,2511 117588,1000,17
ac19_1909,YXyXXyx,YYYxyxyxxYx,3,2517 93240 150550,1000,17
ac19_1957,YXXyx,YYYXYYXyxyXyXyXXX,1,2567,1000,17
ac19_1983,YXXyx,YYYXyyyXXXXXYx,1,2593,1000,17
ac19_1997,YXXyXyx,YYYxxYxxyx,3,2607 65132 83341,1000,14
ac19_2161,YXYXyx,YYYYYXYxYXXyXXX,2,2784 40284,1000,19
ac19_2231,YXXyx,YYYYYXyyyyxx,5,2861 21494 27987 30837 58064,1000,16
ac19_2281,YXYXyx,YYXXXyXXYxxYx,4,2915 11656 87054 126921,1000,5
ac19_2283,YXyXXyx,YYXXXyxyxYxyx,3,2917 69545 93300,1000,16
ac19_2285,YXYXyx,YYYYXXXXXYXYx,2,2919 129269,1000,16
ac19_2327,YXYXyx,YYYxYxyxxyXXXyX,2,2962 58018,1000,17
ac19_2406,YXyXXXyx,YYxYXyxyxYxyx,1,3049,1000,19
ac19_2420,YXYXyx,YYXXyXXyxxYxx,2,3063 77863,1000,17
ac19_2482,YXyXXyx,YYYXyyyxx,2,3127 137713,1000,16
ac19_2499,YXYXyx,YYxYxxYXyxyXXyX,1,3146,1000,17
ac19_2501,YXYxyx,YYxYXyxYYxx,14,3148 3257 8675 12681 40133 45094 80221 80530 84638 88533 104910 105890 109871 143134,1000,15
ac19_2512,YXXyxYx,YYYxxxYXyX,3,3159 18288 74779,1000,14
ac19_2513,YYXXXYX,YYYXyXXyxx,1,3160,1000,14
ac19_2518,YXYXyx,YYYYYYXyXyXXX,1,3165,1000,19
ac19_2525,YXYXyx,YYYYYXXXXXX,3,3172 12717 119092,1000,16
ac19_2552,YXyXXXyx,YYXXXyxyx,2,3203 114434,1000,13
ac19_2565,YXyXXyx,YYXXXyXyxyXYXyxyX,2,3216 127382,1000,16
ac19_2574,YXYXyx,YYYXyxyXyXXYYYx,2,3226 14518,1000,19
ac19_2600,YXYxyx,YYXyXyXXyyx,10,3253 12962 20399 21523 27605 28193 83892 93746 102319 152326,1000,15
ac19_2622,YXXXXXXyxYx,YYXXXXXyyxYx,3,3277 102968 155072,1000,16
ac19_2623,YYXYXyX,YYxyXXX,21,3278 10111 14922 21509 23642 29415 37487 40104 43347 52458 61223 70528 75932 80632 95009 96791 99977 101109 108636 134705 136594,1000,14
ac19_2671,YXXYxYxx,YYXXXXyxxxx,1,3330,1000,15
ac19_2680,YXXyxYx,YYXYXXYYxYx,1,3341,1000,15
ac19_2681,YXYXyx,YYYXYYxYXXXyX,2,3342 132693,1000,13
ac19_2696,YYXXYxYXXXYx,YYXXXyxxYXXYx,1,3360,1000,18
ac19_2708,YXYXyx,YYXyyXyyxYxxx,2,3372 9450,1000,15
ac19_2711,YXXyXyxx,YYXyxyxxYYx,1,3375,1000,17
ac19_2715,YXYXXYx,YYxYxyXYXyX,1,3379,1000,15
ac19_2748,YXXYxYxx,YYXyxYYxxYX,1,3416,1000,17
ac19_2757,YXYXyx,YYYXyXXXXYXYx,2,3425 142004,1000,17
ac19_2802,YXyXXyx,YYYxyxyXyXX,2,3474 3525,1000,17
ac19_2829,YXXyx,YYXYXyyxyXyXXX,1,3504,1000,16
ac19_2885,YXYXyx,YYXXXXyyxYYxxyx,1,3568,1000,17
ac19_2887,YXYXyx,YYYYYYXyXXX,4,3570 120739 140793 144640,1000,17
ac19_2901,YXyXXyx,YYYXyxyxYYxyx,1,3588,1000,17
ac19_2962,YXYXXYxyX,YYYXyXYxyxYXXyyx,1,3664,1000,20
ac19_2972,YXYXyx,YYYXyxyyXyXXYYx,2,3678 119594,1000,16
ac19_2977,YXYXyx,YYXyxyXXyXXYYxx,2,3683 154530,1000,17
ac19_2980,YXYXXYx,YYXXyxYXXyxx,1,3686,1000,14
ac19_2995,YXYXyx,YYXyXyyxYXyxxxx,2,3703 69902,1000,16
ac19_3005,YXYXyx,YYYYxyXXYXyXX,1,3714,1000,17
ac19_3012,YXXyx,YYYXYxyyyXXXX,2,3721 54754,1000,17
ac19_3071,YXyXXXyx,YYxyXYYxyxYxyxx,2,3791 53415,1000,17
ac19_3076,YXyXXyx,YYXXXXyXyyxyX,2,3796 5653,1000,17
ac19_3093,YXXYxxyX,YYYXYXXyyyx,1,3814,1000,16
ac19_3129,YYXXXyxx,YYxyxxYXXXX,2,3855 34446,1000,17
ac19_3135,YXYXyx,YYXYxyyXXXyyxxx,2,3861 58327,1000,17
ac19_3162,YXYXyx,YYYXXyyyXyxxx,2,3890 27372,1000,17
ac19_3174,YXYXyx,YYxYxYXyyXXYxyX,6,3905 18863 50251 62695 72930 153370,1000,15
ac19_3175,YXXXyXyx,YYXyXyxyX,3,3907 112678 132101,1000,11
ac19_3206,YXYXyx,YYxYXyxyXXyXyxx,1,3942,1000,15
ac19_3239,YXYXyx,YYYxyXyXyxyxx,2,3977 152301,1000,17
ac19_3252,YXXYxxyX,YYXyxYXXyyx,1,3992,1000,14
ac19_3275,YXyXXXyx,YYxyxxyXYXyXX,1,4023,1000,17
ac19_3303,YXXyxYx,YYYYYXYxyX,2,4054 99453,1000,17
ac19_3341,YXXyx,YYYXYYxyxyyyXX,3,4100 112187 123283,1000,17
ac19_3366,YXYXyx,YYXyXXyXXYxxx,2,4126 43125,1000,17
ac19_3381,YXYXyx,YYXyXXXXXYxYxyx,2,4143 103432,1000,17
ac19_3426,YXXyx,YYYYYXyxyXXyyXX,1,4198,1000,16
ac19_3432,YXXyXYx,YYXXXXyxxx,8,4207 86554 117943 121287 128131 138522 153391 156549,1000,15
ac19_3436,YXYXyx,YYXXXyXyxxYxx,2,4213 119004,1000,17
ac19_3444,YXYXyx,YYYYxxyXXXyXX,2,4224 28224,1000,19
ac19_3508,YYYXXyyXX,YXXYXXXXX,2,4294 122359,1000,17
ac19_3514,YXYXyx,YYXyyXXyyxxYx,2,4300 147606,1000,17
ac19_3518,YYXXyx,YYYYXyxyyXX,12,4304 7047 10668 16962 41840 45454 58889 99331 121176 134136 136239 144770,1000,15
ac19_3519,YXXyx,YYYYXYXyyXyyXX,2,4305 144275,1000,16
ac19_3534,YXXyx,YYYYYYXyXyxyXyyX,2,4321 48022,1000,16
ac19_3566,YYXXXYxx,YYYxxyXXX,3,4358 37572 85230,1000,17
ac19_3588,YXXyx,YYXYYxyyXyyXYX,2,4385 123603,1000,16
ac19_3654,YYXXXYX,YYYXyxxyXX,2,4462 138200,1000,15
ac19_3666,YXXXYxx,YYYXXXyxyxyyxx,3,4474 29556 79973,1000,17
ac19_3667,YYXXXyxxx,YYYYXXYXYxx,2,4475 126009,1000,16
ac19_3676,YXyXYxx,YYYYYYXYYxx,1,4487,1000,16
ac19_3678,YXyXXyx,YYXXXyyxxYXyx,2,4489 50819,1000,13
ac19_3696,YYXXyx,YYYXyXXYX,4,4507 4842 49057 118230,1000,15
ac19_3713,YXyXXXyx,YYXyyXyXX,4,4525 31214 116309 130558,1000,16
ac19_3741,YXYXyx,YYYYYXXXXXXYxyX,2,4558 25952,1000,17
ac19_3782,YYXXXXYX,YYXYxyyXX,3,4601 69866 96745,1000,17
ac19_3785,YXyXYxx,YYYYYXYxyX,6,4605 21383 51995 74968 118882 146459,1000,16
ac19_3794,YYXXYXYXX,YYXXyyXYxx,2,4615 57884,1000,17
ac19_3797,YYXXYx,YYYxyXYxyyX,10,4619 17325 27179 30179 60867 85935 119587 127449 129711 144968,1000,15
ac19_3807,YXyXXyx,YYYXyxxyxx,4,4629 102028 126014 154318,1000,17
ac19_3820,YXXXyxx,YYXyXYxyxYXXyx,4,4643 43409 94866 103456,1000,20
ac19_3866,YXXYXXyX,YYxYXyXYXyXyX,1,4693,1000,15
ac19_3874,YXXYXXyxx,YYYXXyXXYX,2,4704 58656,1000,13
ac19_3907,YXYXyx,YYYxYXyXXyXYX,1,4740,1000,15
ac19_3965,YXYXyx,YYYYxyxYYXyXXyX,1,4809,1000,17
ac19_3973,YXyXXyx,YYXyyXyxyXX,3,4818 23947 50373,1000,16
ac19_3983,YYXyxxxyX,YYXXyXXYxyX,1,4829,1000,15
ac19_3995,YXXyXyx,YYYxxxxx,10,4843 23081 36025 62491 62949 66247 66371 91811 121747 128476,1000,15
ac19_4034,YXYXyx,YYYxyXyXXYXYx,2,4886 10260,1000,17
ac19_4039,YXyXXXyx,YYXyXYXyXYxyXyxyx,1,4891,1000,19
ac19_4076,YYYXXXXyyx,YYYYXXyyxyX,6,4934 22360 55215 61817 74330 143432,1000,15
ac19_4077,YXyXXyx,YYYXyyxYxxx,3,4935 108134 137788,1000,17
ac19_4099,YXYXyx,YYXYxyyXXyyxYxx,2,4960 16764,1000,13
ac19_4100,YXXyx,YYYXYXyyxyxyyxxx,2,4961 148589,1000,18
ac19_4108,YXXyx,YYYXyXyXyxyxyxYx,2,4970 69795,1000,17
ac19_4117,YXXyx,YYYYYXYxyyyXyyX,2,4980 55790,1000,17
ac19_4130,YXYXyx,YYYYYYxyXXXXX,2,4996 150480,1000,19
ac19_4149,YXXyx,YYYYXyyxxyyyXXX,2,5017 56630,1000,17
ac19_4178,YXYXyx,YYXyyxyXXyXYYxx,1,5053,1000,17
ac19_4183,YXYXyx,YYYxYXXyXXX,4,5058 52743 79734 105507,1000,17
ac19_4277,YXYXyx,YYYXyXyXyxxxx,2,5168 97665,1000,17
ac19_4280,YXYXyx,YYYxxYXyxyXyyXX,1,5171,1000,19
ac19_4342,YXXYxYxx,YYxyXYxyX,18,5248 9057 9341 15524 19778 37241 37936 48035 53863 68062 75201 96670 97230 111548 125479 128277 140403 151448,1000,17
ac19_4366,YXXYXXyX,YYXYXyyXX,2,5275 108362,1000,17
ac19_4395,YYXXXYX,YYYxyXXXX,17,5311 28048 72117 76722 76755 79269 83660 87541 110760 112223 112246 116556 117375 120151 121153 125494 154229,1000,14
ac19_4415,YXyXXyx,YYXXXXyyXyxyx,2,5333 129306,1000,17
ac19_4433,YXXyXyx,YYYxyXYxxyyX,1,5352,1000,14
ac19_4448,YXXyx,YYYYYXyyXXyyXX,2,5370 15909,1000,17
ac19_4453,YXYXyx,YYXXyXXXXYYxx,2,5375 48066,1000,19
ac19_4533,YXYXXYx,YYxyXXyXYx,1,5466,1000,14
ac19_4534,YXYXyx,YYYYXYxyXXyXX,2,5467 127188,1000,15
ac19_4564,YXXyx,YYYYYXyyyXXyX,3,5499 27102 143928,1000,17
ac19_4604,YXyXXyx,YYYxxYXXyyyx,6,5545 103935 131877 135977 139208 148995,1000,16
ac19_4613,YXYXyx,YYXYxxxyXyXXXYx,1,5554,1000,17
ac19_4627,YXYXyx,YYYYxYXyyXXXX,1,5570,1000,19
ac19_4632,YXYXyx,YYXYYxYxyXXXX,1,5575,1000,17
ac19_4651,YXXyx,YYYYXyyyxxxxx,2,5597 12689,1000,16
ac19_4669,YYXXYx,YYYXyXyyxyx,2,5617 77458,1000,17
ac19_4678,YXYXyx,YYYYxyyyXXyxx,1,5629,1000,2
ac19_4692,YXYXyx,YYXYxyyXyyXXYxx,1,5644,1000,15
ac19_4704,YXYXyx,YYYYYxyXXXyXX,2,5657 131594,1000,19
ac19_4709,YYYXXXXyx,YXXXyXYxxx,14,5664 10610 21767 40111 50422 52557 63408 93378 105941 121690 122125 126848 128768 142073,1000,14
ac19_4710,YXyXXXyx,YYXyxxxyXYx,1,5666,1000,10
ac19_4719,YXXyx,YYYYXyxyyyxYXyxxYX,2,5676 96851,1000,17
ac19_4740,YXXYxxyxx,YYxxyXYXyx,1,5702,1000,15
ac19_4756,YXyXXXyx,YYYXyxYxyXXyxyX,1,5719,1000,19
ac19_4764,YXYXyx,YYXyyXyyxxYxxYX,2,5727 52793,1000,17
ac19_4775,YXXXYxx,YYYYXXYYYXX,1,5739,1000,18
ac19_4782,YXyXXyx,YYYXyyxxxx,2,5747 73949,1000,17
ac19_4829,YXYXyx,YYXyXyXXyxxYxyx,2,5800 19381,1000,11
ac19_4894,YXXyXyx,YYXyxxyXX,4,5887 48578 67603 142133,1000,15
ac19_4906,YXyXXyx,YYYYxyxyx,8,5899 13530 48990 56647 87497 111104 114789 142634,1000,16
ac19_4915,YXYXyx,YYXXXyyxyxYxx,2,5913 88135,1000,17
ac19_4952,YXYXyx,YYXXXyxyXyyxYYx,1,5953,1000,17
ac19_4974,YYXXYYxyX,YYXXYYXXYx,2,5978 104629,1000,16
ac19_4981,YXXyx,YYYYYXyyyXyyyX,1,5986,1000,17
ac19_4995,YXYXyx,YYYxYxyyXXXYxyX,2,6003 137641,1000,16
ac19_5016,YXXXYxx,YYXYXYYXXyyxx,3,6026 70622 102578,1000,17
ac19_5036,YXYXyx,YYXXyXyyxyxxx,2,6047 32216,1000,17
ac19_5087,YXXyx,YYYYXyXyxyyyxxxx,1,6105,1000,19
ac19_5130,YXYXyx,YYXyXXyyxxxYxYX,1,6161,1000,17
ac19_5159,YYXXXXX,YXyXXYxyXYx,2,6200 125605,1000,17
ac19_5161,YXXyx,YYYXYxYXyyXyyXXX,2,6202 103446,1000,19
ac19_5174,YXXyXYx,YYXXXYXXyxx,9,6219 24601 48048 59775 60898 74665 98782 116201 154679,1000,15
ac19_5202,YXYXyx,YYXyyXyyxxxyx,2,6252 86454,1000,15
ac19_5215,YYXXXXyx,YXXXXXXXXYx,4,6268 12362 96486 151465,1000,15
ac19_5230,YXXyXyx,YYxxYYxxyx,2,6286 107895,1000,16
ac19_5248,YXYXyx,YYYYxYxyXXXyX,2,6304 54978,1000,17
ac19_5250,YXXyXyx,YYxyXYxyxx,2,6307 41705,1000,14
ac19_5303,YXYXyx,YYYYXyxyXXXXYYx,2,6371 24930,1000,19
ac19_5313,YXYXyx,YYXYYxyyXXyyxYx,1,6383,1000,17
ac19_5327,YXYXyx,YYYYxyxYXyXyyXX,2,6398 105754,1000,19
ac19_5339,YXXYx,YYYXYYXXyyxyyx,1,6415,1000,18
ac19_5375,YXYXyx,YYYYYxyXyXXYXyX,1,6459,1000,19
ac19_5378,YXyXXXyx,YYYxyXXXyxYxyyx,1,6463,1000,17
ac19_5382,YXYxyx,YYXyXXyXyxx,11,6469 36944 53709 62692 64778 75257 78479 80419 112807 117957 149359,1000,15
ac19_5418,YXYXyx,YYYXyXXyXXyxYxx,1,6507,1000,15
ac19_5437,YXYXyx,YYXyXyXXXYxYxyx,1,6527,1000,17
ac19_5443,YXXyx,YYYYXXYxyxyyyxx,2,6533 51856,1000,16
ac19_5453,YXYxyx,YYXyxYxYYxx,9,6545 14278 14546 15006 62931 96970 98379 114381 141863,1000,14
ac19_5468,YYXXYxYXyyx,YYYXyyxYYXyyx,4,6561 34183 75263 84477,1000,14
ac19_5478,YYYXXXyxx,YYYXYXXXYxx,2,6571 55749,1000,17
ac19_5489,YXYXyx,YYYxxYYXyxyyXyX,2,6583 46905,1000,15
ac19_5492,YYXXXyx,YYYXYxxyyXyX,2,6586 56167,1000,14
ac19_5527,YXXyxYx,YYYYYXXyxxYX,1,6628,1000,15
ac19_5535,YXyxYXXyx,YYXXXyxYXyXyyX,1,6638,1000,17
ac19_5542,YYXXXYx,YXYxYxYXXXX,4,6647 59366 76816 140184,1000,14
ac19_5580,YXXyx,YYYYYXyXyxyyyyx,1,6690,1000,17
ac19_5588,YXyXXyx,YYXyXYYxyxyx,3,6699 91302 135663,1000,11
ac19_5593,YXXyXyx,YYXyxyXXyX,1,6706,1000,14
ac19_5622,YXYXyXYxx,YYxxyXYXyX,4,6740 63127 118556 150771,1000,11
ac19_5628,YXXyx,YYYYYYXyyxyxxyyx,1,6746,1000,19
ac19_5652,YYXXyxx,YYYYXYxyx,13,6774 9007 54541 72955 75269 88713 97845 105559 106513 114577 127485 145935 148401,1000,14
ac19_5705,YXyXXXyx,YYXyXYXXyxxYxxyyX,1,6836,1000,17
ac19_5732,YXYXyx,YYYYxyXyXyyxx,1,6868,1000,16
ac19_5754,YXXYxxyX,YXyxYxYXXyX,2,6897 136589,1000,15
ac19_5759,YXYXyx,YYXyyXXXYxYxx,2,6902 101408,1000,17
ac19_5778,YXYXyx,YYXYxyXXyyXyxxx,2,6925 130512,1000,17
ac19_5807,YXYXyx,YYYxYxyXXyxyXyX,1,6958,1000,17
ac19_5821,YXYXyx,YYYYXyXXXyXYx,1,6973,1000,17
ac19_5822,YXyXXyx,YYYYxyXXyyxx,1,6974,1000,17
ac19_5879,YXYXYx,YYYXyyyXyxYYXXYxYYx,1,7052,1000,19
ac19_5880,YXYXXYx,YYXXyxYxyX,2,7055 111569,1000,14
ac19_5900,YXYxyx,YYYxYxxYYYxyx,1,7076,1000,14
ac19_5901,YXYXyx,YYYXyXXyyyxYx,2,7078 97525,1000,15
ac19_5912,YXXyXYx,YYXXyxYXXXyxyxx,1,7090,1000,18
ac19_5929,YXYXyx,YYXyXyyXyxxxx,1,7113,1000,19
ac19_5947,YXyXXyx,YYXXXXyyxxx,2,7133 98312,1000,16
ac19_5977,YXyXXyx,YYXyXYxYXyxxyyX,2,7171 142069,1000,17
ac19_5979,YXYXyx,YYYYxxYXyyyXX,2,7173 108519,1000,19
ac19_5981,YXXYxxyX,YYYXXyxyx,3,7175 109187 150481,1000,14
ac19_5986,YXYXyx,YYXXXyXyyxYxxyx,1,7184,1000,17
ac19_6022,YXYXyx,YYXYYxxYXyyXX,2,7235 19490,1000,13
ac19_6106,YXYXyx,YYYYYYXyXXyXX,2,7343 133183,1000,19
ac19_6149,YXYXyx,YYxYYxYXyxyXXyX,2,7394 30348,1000,17
ac19_6220,YXYXyx,YYYYXyyyyXyxx,1,7477,1000,16
ac19_6267,YXXyx,YYYXyXyXyyxxxxYYx,1,7536,1000,19
ac19_6319,YXYXyx,YYYXXyxyXXXYYxx,2,7599 38515,1000,16
ac19_6324,YXyXXyx,YYXYxyXYXyyXyxyx,2,7604 132380,1000,17
ac19_6342,YXXyXyX,YYxxxyXYxxyX,1,7623,1000,17
ac19_6373,YXXyx,YYYYXyyyxyyXXXX,1,7660,1000,18
ac19_6383,YXXyx,YYYXyXyXyxyXyXYX,2,7672 143976,1000,16
ac19_6385,YYXXyxx,YYXYYXXYxyx,12,7674 17673 31725 33066 38915 60432 62577 65376 94772 106865 123286 127507,1000,14
ac19_6387,YXyXXXyx,YYXXyxYxxyxyX,2,7678 26124,1000,17
ac19_6428,YXYXyx,YYYxxxYXXyxyXXX,1,7725,1000,19
ac19_6468,YXYXyx,YYYxYYxyyXXyX,2,7772 9157,1000,17
ac19_6472,YXXyx,YYYYXyxyyyXyXX,4,7778 57070 132360 134073,1000,16
ac19_6479,YXXyx,YYYYXyXyXyyXYX,2,7787 117555,1000,16
ac19_6482,YXXyxYx,YYYYxyXXYxx,1,7790,1000,16
ac19_6496,YXYXyx,YYXyXXXXXyxYxxx,1,7808,1000,17
ac19_6501,YXXyx,YYYYXyyyyXyyxYxx,1,7813,1000,19
ac19_6512,YXyxYXXyx,YYXyXyXYXYXyx,1,7829,1000,17
ac19_6517,YXYXyx,YYXYxyXXXyyxxYx,1,7834,1000,17
ac19_6520,YXXYXXyx,YYXXYXyyX,4,7838 16011 34649 126954,1000,14
ac19_6523,YXYXyx,YYYYYXXyXXXYx,2,7843 38487,1000,19
ac19_6540,YXYXXYx,YYYXYxxyXyX,2,7864 100268,1000,14
ac19_6554,YYXyxYXXyx,YXyxYXyxxyXyx,1,7883,1000,18
