name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_564,YXYXyx,YYYXyXXyyxYYx,2,1100 78314,1000,14
ac19_580,YXYXyx,YYYYxxYXyxyyXyX,1,1116,1000,16
ac19_636,YXXyx,YYXYxYxyyXyxxx,1,1175,1000,14
ac19_688,YXXyx,YYYXyxxyxyyXXXX,1,1227,1000,16
ac19_716,YXYXyx,YYXXXYxxYxyXXyX,2,1255 88544,1000,16
ac19_718,YXYXyx,YYYYxxYXyXyXX,2,1257 74614,1000,18
ac19_739,YXYXyx,YYYxxYXyyXX,4,1279 30301 73752 126110,1000,14
ac19_744,YXXyx,YYYXYXyyyXYXyX,2,1284 148026,1000,14
ac19_757,YXyXXyx,YYXYxxyyXyX,4,1299 22877 98319 151411,1000,16
ac19_763,YXYXyx,YYYYYXyXXXXYYXX,2,1306 98919,1000,17
ac19_807,YXXyx,YYYYXyxyyyxYx,4,1354 51625 111380 156292,1000,16
ac19_815,YXXyx,YYYXYYxyxyyyxx,3,1362 55564 112747,1000,16
ac19_823,YXYXyx,YYYxyXXXyXXYx,2,1370 113209,1000,17
ac19_833,YXXyx,YYYYXyxxyxyyyXXX,2,1381 128078,1000,17
ac19_909,YXXyx,YYYXYxYxyyyxyx,2,1463 151281,1000,15
ac19_941,YXXyx,YYYXyyyXyXXYYX,2,1498 62353,1000,17
ac19_973,YXXyx,YYXYxyyXyxxxYx,1,1530,1000,14
ac19_991,YXYXyx,YYYYYXXXXXXYXYxyX,2,1548 128745,1000,17
ac19_1006,YXYXyx,YYYXXXyXXXYYxyx,1,1564,1000,17
ac19_1036,YXXyx,YYYXyyxyyXyXYX,2,1595 32791,1000,16
ac19_1071,YXXyx,YYYXyyxyXyxxxYYx,2,1631 23232,1000,17
ac19_1121,YXYXyx,YYXYxyXXyXXYxxx,1,1684,1000,16
ac19_1125,YXyXXyx,YYYxyyxYxxx,8,1689 27939 45710 70173 77752 114059 122135 150221,1000,14
ac19_1149,YXyXXyx,YYXXYxyXyyx,5,1715 6986 38989 44869 96217,1000,14
ac19_1205,YXXyx,YYYXYXyxyXyyyXXX,1,1773,1000,17
ac19_1215,YXYXyx,YYYxxyXXXyX,6,1783 43548 69153 70740 111558 133991,1000,14
ac19_1243,YXYXyx,YYYYxYXyXXX,3,1814 4878 117202,1000,15
ac19_1260,YXXyx,YYYXYYxyyXyxyxx,1,1832,1000,16
ac19_1273,YXXyx,YYYYXyXXyXyXX,4,1846 62386 102398 147485,1000,16
ac19_1310,YXXyx,YYYYXyxyXyyyX,9,1886 69704 76230 102005 115471 124801 126534 134260 137346,1000,13
ac19_1327,YXYXyx,YYXXyxyXXXYYx,2,1905 52704,1000,14
ac19_1331,YXYXyx,YYYXYYxxxyXyyXX,2,1909 73620,1000,17
ac19_1345,YXyXXXyx,YYXyXYXyXYxxyxxyX,1,1924,1000,17
ac19_1349,YXYXyx,YYYYYYxyXXYXyXX,1,1928,1000,17
ac19_1355,YXXyx,YYYXyxyXXyXXYX,2,1934 33440,1000,16
ac19_1372,YXyXXXyx,YYxxyxxyXYx,1,1951,1000,15
ac19_1384,YXyXXXyx,YYYxyxYxyxYXXyXyx,2,1963 41661,1000,16
ac19_1394,YXXXyxYx,YYXYXYxyX,1,1974,1000,17
ac19_1443,YXXyx,YYYYXyyxyXyyXXX,2,2025 51397,1000,17
ac19_1467,YXXyx,YYYXYXyyxyXXX,5,2051 26081 72619 74726 155565,1000,15
ac19_1492,YXYXyx,YYXyXXyyxYYxx,2,2077 3820,1000,15
ac19_1520,YXYXyx,YYYYxxyXXXXYXyX,1,2106,1000,17
ac19_1533,YXyXXXyx,YYXyxYxxyyxYx,1,2120,1000,17
ac19_1553,YXXyx,YYYXYxyyXyyxyx,2,2143 49957,1000,14
ac19_1580,YXyXXyx,YYYXyyyXYXyxyX,4,2171 21966 29226 60067,1000,16
ac19_1592,YXYXyx,YYYXyXXyXXYYxyx,1,2183,1000,17
ac19_1653,YXYXyx,YYXXyXXyxxxYx,2,2246 36682,1000,16
ac19_1655,YXXyx,YYYXYXyxyyxxxx,2,2248 31607,1000,16
ac19_1660,YXyXXXyx,YYYxxxyXyxx,1,2253,1000,18
ac19_1665,YXYXyx,YYYXyyXyXyxxx,2,2258 83079,1000,17
ac19_1706,YXYXyx,YYXYYXyXyXyxxYx,1,2301,1000,16
ac19_1757,YXYXyx,YYYXYxYXyyXXX,1,2354,1000,16
ac19_1769,YXYXyx,YYYXYxYxyyXXX,1,2368,1000,16
ac19_1800,YXYXyx,YYYxyXYXyXXYx,5,2403 14072 49119 102474 152265,1000,13
ac19_1809,YXXyx,YYXYxyyXyXyXXXX,2,2413 128243,1000,16
ac19_1811,YXXyx,YYYXyyyxxxxxxYx,2,2415 34025,1000,16
ac19_1824,YXXyx,YYYYXyXyxyyXyX,3,2429 65371 108149,1000,15
ac19_1838,YXXyx,YYYXyXXyyXyXXYYX,2,2443 68114,1000,17
ac19_1855,YXXyx,YYYYXXYxyyyxyxx,3,2461 87350 113907,1000,16
ac19_1865,YXYXyx,YYYYYXXXXXXYX,3,2471 10434 141740,1000,18
ac19_1889,YXYXyx,YYYxyxYYXyXyyXX,2,2495 106307,1000,17
ac19_1903,YXYXyx,YYYYXYxyyyXXXYx,2,2511 117588,1000,17
ac19_1909,YXyXXyx,YYYxyxyxxYx,3,2517 93240 150550,1000,17
ac19_1927,YXYXyx,YYXYxyXXXXyXYxx,4,2536 104464 119958 154477,1000,15
ac19_1957,YXXyx,YYYXYYXyxyXyXyXXX,1,2567,1000,17
ac19_1983,YXXyx,YYYXyyyXXXXXYx,1,2593,1000,18
ac19_2028,YYXXyxx,YYYXXYxYxxYXX,1,2641,1000,18
ac19_2036,YXXyx,YYYXYXyyXyxxxx,1,2649,1000,16
ac19_2101,YXYXyx,YYXyyXXXyxxYx,1,2717,1000,15
ac19_2126,YXXyx,YYYXYYXXXyyXyyXX,2,2744 143721,1000,16
ac19_2147,YXXyx,YYYXYYYXyyxxyyyX,3,2767 45742 137025,1000,16
ac19_2161,YXYXyx,YYYYYXYxYXXyXXX,2,2784 40284,1000,18
ac19_2167,YXXyx,YYXYxYxyXyyXyXYX,1,2790,1000,16
ac19_2177,YXXyx,YYYYXYXyyyxyXX,3,2800 15602 69913,1000,15
ac19_2200,YXXyx,YYYXYXyyxxyyXXYX,2,2824 78040,1000,16
ac19_2231,YXXyx,YYYYYXyyyyxx,5,2861 21494 27987 30837 58064,1000,16
ac19_2247,YXXyx,YYYXYxyyyxxx,3,2878 87463 156671,1000,15
ac19_2281,YXYXyx,YYXXXyXXYxxYx,4,2915 11656 87054 126921,1000,15
ac19_2283,YXyXXyx,YYXXXyxyxYxyx,3,2917 69545 93300,1000,16
ac19_2285,YXYXyx,YYYYXXXXXYXYx,2,2919 129269,1000,17
ac19_2308,YXXyx,YYYYXyyXyXXXX,2,2942 62383,1000,17
ac19_2327,YXYXyx,YYYxYxyxxyXXXyX,2,2962 58018,1000,17
ac19_2370,YXXyx,YYYXYxyXyyXyXYX,1,3007,1000,16
ac19_2406,YXyXXXyx,YYxYXyxyxYxyx,1,3049,1000,17
ac19_2420,YXYXyx,YYXXyXXyxxYxx,2,3063 77863,1000,16
ac19_2429,YXXyx,YYYXyXyxyXyXXXX,2,3072 15530,1000,16
ac19_2454,YXYXyx,YYYxxyyXXXyxx,1,3098,1000,15
ac19_2478,YXXyx,YYYYXYXyyyyXX,4,3122 12732 14677 24126,1000,17
ac19_2479,YXXyx,YYYXyyyXyxxxx,3,3123 108704 146075,1000,16
ac19_2480,YXXyx,YYYXyXyyxyyxxYx,2,3124 16507,1000,17
ac19_2482,YXyXXyx,YYYXyyyxx,2,3127 137713,1000,16
ac19_2499,YXYXyx,YYxYxxYXyxyXXyX,1,3146,1000,16
ac19_2518,YXYXyx,YYYYYYXyXyXXX,1,3165,1000,17
ac19_2525,YXYXyx,YYYYYXXXXXX,3,3172 12717 119092,1000,16
ac19_2541,YXXyx,YYYYYXyXyyyX,8,3190 48059 56209 73686 138298 141453 150432 154922,1000,13
ac19_2565,YXyXXyx,YYXXXyXyxyXYXyxyX,2,3216 127382,1000,16
ac19_2574,YXYXyx,YYYXyxyXyXXYYYx,2,3226 14518,1000,17
ac19_2587,YXXyx,YYYYXyxxyyyyx,2,3240 65119,1000,13
ac19_2616,YXXyx,YYYYXXXyXyyxxx,1,3270,1000,14
ac19_2622,YXXXXXXyxYx,YYXXXXXyyxYx,3,3277 102968 155072,1000,16
ac19_2651,YXXyx,YYYYXyyyyXYX,6,3308 52682 62406 90680 101538 111495,1000,16
ac19_2668,YXXyxYXXyxx,YYXXyxYXyxYxyx,1,3327,1000,19
ac19_2691,YXXyx,YYYXYxyyxyxYXyxx,1,3355,1000,14
ac19_2696,YYXXYxYXXXYx,YYXXXyxxYXXYx,1,3360,1000,17
ac19_2708,YXYXyx,YYXyyXyyxYxxx,2,3372 9450,1000,17
ac19_2724,YXXyx,YYYYXyXyyxyXYX,3,3391 137890 140927,1000,13
ac19_2740,YXXyx,YYYXYxyyxyxx,8,3408 28586 65678 80640 97870 102044 136745 137835,1000,14
ac19_2757,YXYXyx,YYYXyXXXXYXYx,2,3425 142004,1000,16
ac19_2802,YXyXXyx,YYYxyxyXyXX,2,3474 3525,1000,17
ac19_2814,YXXyx,YYYXYxyyyxyXXYxyyX,2,3488 23966,1000,16
ac19_2823,YXYXyx,YYXXXyyXYXYxx,1,3497,1000,14
ac19_2828,YXXyx,YYYYYYXyyxyyyx,2,3503 120458,1000,17
ac19_2829,YXXyx,YYXYXyyxyXyXXX,1,3504,1000,16
ac19_2860,YXXyx,YYYYYXyyxyyXyxYx,1,3540,1000,17
ac19_2880,YXYXyx,YYXYxyXyyXXYx,9,3563 66640 66853 85124 92262 127050 141332 141917 150377,1000,13
ac19_2885,YXYXyx,YYXXXXyyxYYxxyx,1,3568,1000,16
ac19_2962,YXYXXYxyX,YYYXyXYxyxYXXyyx,1,3664,1000,17
ac19_2972,YXYXyx,YYYXyxyyXyXXYYx,2,3678 119594,1000,16
ac19_2977,YXYXyx,YYXyxyXXyXXYYxx,2,3683 154530,1000,17
ac19_2995,YXYXyx,YYXyXyyxYXyxxxx,2,3703 69902,1000,16
ac19_3005,YXYXyx,YYYYxyXXYXyXX,1,3714,1000,16
ac19_3012,YXXyx,YYYXYxyyyXXXX,2,3721 54754,1000,16
ac19_3013,YXXyx,YYXXYXyyXyyXXX,1,3722,1000,16
ac19_3033,YXXyx,YYYXYxyXXyyXXXX,1,3743,1000,16
ac19_3042,YXXyx,YYYXyyxxyxYxx,1,3753,1000,15
ac19_3057,YXXyx,YYYXYxyxxyyxx,3,3772 62998 82900,1000,14
ac19_3071,YXyXXXyx,YYxyXYYxyxYxyxx,2,3791 53415,1000,15
ac19_3076,YXyXXyx,YYXXXXyXyyxyX,2,3796 5653,1000,16
ac19_3135,YXYXyx,YYXYxyyXXXyyxxx,2,3861 58327,1000,17
ac19_3145,YXXyx,YYXYYXyXyxyXXX,2,3871 98468,1000,15
ac19_3162,YXYXyx,YYYXXyyyXyxxx,2,3890 27372,1000,16
ac19_3170,YXXXyxx,YYXyxYxyX,31,3900 8442 9912 21724 25881 35556 41762 47018 48764 55428 59448 63220 70981 74976 75690 78504 80037 85473 89048 89075 91536 101560 107647 118127 121192 121370 122110 124479 132236 139563 139721,1000,16
ac19_3174,YXYXyx,YYxYxYXyyXXYxyX,6,3905 18863 50251 62695 72930 153370,1000,16
ac19_3206,YXYXyx,YYxYXyxyXXyXyxx,1,3942,1000,16
ac19_3225,YXYXyx,YYYYXXXXyXyxx,2,3962 117558,1000,16
ac19_3239,YXYXyx,YYYxyXyXyxyxx,2,3977 152301,1000,16
ac19_3256,YXXyx,YYYYXYxyxxyyyx,3,3996 48917 78893,1000,14
ac19_3275,YXyXXXyx,YYxyxxyXYXyXX,1,4023,1000,17
ac19_3287,YXyXXyx,YYXyyxyXYxyX,3,4035 42667 113121,1000,12
ac19_3303,YXXyxYx,YYYYYXYxyX,2,4054 99453,1000,16
ac19_3341,YXXyx,YYYXYYxyxyyyXX,3,4100 112187 123283,1000,16
ac19_3366,YXYXyx,YYXyXXyXXYxxx,2,4126 43125,1000,16
ac19_3372,YXYXyx,YYXyyXXyxyxYx,2,4134 90778,1000,14
ac19_3381,YXYXyx,YYXyXXXXXYxYxyx,2,4143 103432,1000,16
ac19_3426,YXXyx,YYYYYXyxyXXyyXX,1,4198,1000,17
ac19_3436,YXYXyx,YYXXXyXyxxYxx,2,4213 119004,1000,16
ac19_3444,YXYXyx,YYYYxxyXXXyXX,2,4224 28224,1000,17
ac19_3473,YXXyx,YYYXYxyXyyXyyX,5,4254 5685 21555 35262 109294,1000,14
ac19_3475,YXXyx,YYYYYXyxyxyyXX,2,4257 84701,1000,15
ac19_3486,YXYXyx,YYXyyXyxxxyxx,1,4271,1000,14
ac19_3499,YXXyx,YYYXYYXyyXyXyX,2,4285 96008,1000,16
ac19_3514,YXYXyx,YYXyyXXyyxxYx,2,4300 147606,1000,17
ac19_3519,YXXyx,YYYYXYXyyXyyXX,2,4305 144275,1000,17
ac19_3534,YXXyx,YYYYYYXyXyxyXyyX,2,4321 48022,1000,17
ac19_3537,YXXyx,YYYYXyXXyyxxxx,2,4324 142519,1000,15
ac19_3588,YXXyx,YYXYYxyyXyyXYX,2,4385 123603,1000,16
ac19_3596,YXyXXyx,YYYXyxxxxxyX,1,4395,1000,15
ac19_3597,YXYXyx,YYXYxyXXXyXYxYx,3,4396 123146 149089,1000,16
ac19_3615,YXyXXyx,YYYxxYXyxyyx,7,4416 41245 57024 70086 103147 103763 116237,1000,15
ac19_3630,YXXyx,YYYXyyxxyyyxYXYxYX,3,4434 18438 100378,1000,16
ac19_3676,YXyXYxx,YYYYYYXYYxx,1,4487,1000,16
ac19_3678,YXyXXyx,YYXXXyyxxYXyx,2,4489 50819,1000,14
ac19_3713,YXyXXXyx,YYXyyXyXX,4,4525 31214 116309 130558,1000,16
ac19_3741,YXYXyx,YYYYYXXXXXXYxyX,2,4558 25952,1000,17
ac19_3785,YXyXYxx,YYYYYXYxyX,6,4605 21383 51995 74968 118882 146459,1000,16
ac19_3788,YXYXyx,YYYXXyXXXYx,4,4609 12026 52843 73926,1000,14
ac19_3807,YXyXXyx,YYYXyxxyxx,4,4629 102028 126014 154318,1000,16
ac19_3820,YXXXyxx,YYXyXYxyxYXXyx,4,4643 43409 94866 103456,1000,20
ac19_3832,YXXyx,YYYYXyXyXyXXYxyX,2,4657 55341,1000,16
ac19_3882,YXXyx,YYYYXYxyyxyyxx,3,4712 30766 84083,1000,17
ac19_3886,YXXyx,YYYYXyyxyXyyXX,2,4716 54717,1000,16
ac19_3907,YXYXyx,YYYxYXyXXyXYX,1,4740,1000,16
ac19_3943,YXXyx,YYYXyyXyyXXYYX,2,4782 95924,1000,17
ac19_3965,YXYXyx,YYYYxyxYYXyXXyX,1,4809,1000,16
ac19_3973,YXyXXyx,YYXyyXyxyXX,3,4818 23947 50373,1000,15
ac19_3981,YXXyx,YYYXyyxyyXyxYx,4,4827 27957 58580 156599,1000,12
ac19_4034,YXYXyx,YYYxyXyXXYXYx,2,4886 10260,1000,16
ac19_4039,YXyXXXyx,YYXyXYXyXYxyXyxyx,1,4891,1000,17
ac19_4040,YXXyx,YYYYXyXXyyyxyx,1,4892,1000,14
ac19_4056,YXYXyx,YYXXYYxYXyXyX,1,4911,1000,14
ac19_4065,YXXyx,YYYXXXYXyyXyXX,1,4921,1000,14
ac19_4099,YXYXyx,YYXYxyyXXyyxYxx,2,4960 16764,1000,16
ac19_4100,YXXyx,YYYXYXyyxyxyyxxx,2,4961 148589,1000,17
ac19_4108,YXXyx,YYYXyXyXyxyxyxYx,2,4970 69795,1000,16
ac19_4117,YXXyx,YYYYYXYxyyyXyyX,2,4980 55790,1000,17
ac19_4127,YXXyx,YYYXyyxyxxYxx,2,4993 28104,1000,15
ac19_4130,YXYXyx,YYYYYYxyXXXXX,2,4996 150480,1000,18
ac19_4149,YXXyx,YYYYXyyxxyyyXXX,2,5017 56630,1000,17
ac19_4178,YXYXyx,YYXyyxyXXyXYYxx,1,5053,1000,16
ac19_4183,YXYXyx,YYYxYXXyXXX,4,5058 52743 79734 105507,1000,16
ac19_4205,YXXyx,YYYYXXyyXyyyXX,1,5084,1000,13
ac19_4223,YXXyx,YYYXYXyxxyyxyyXX,2,5103 120336,1000,16
ac19_4224,YXXyx,YYYXyyXyxyxx,6,5104 49985 133278 144868 145939 152711,1000,11
ac19_4227,YXYXyx,YYXXXyXYYxx,10,5108 15397 38293 50119 53227 54779 107039 122203 144359 145005,1000,13
ac19_4266,YYXXXYxx,YYYXyXXYYxx,1,5153,1000,5
ac19_4275,YXXyx,YYYYYXyxyyxyXX,3,5166 16395 78390,1000,15
ac19_4277,YXYXyx,YYYXyXyXyxxxx,2,5168 97665,1000,17
ac19_4280,YXYXyx,YYYxxYXyxyXyyXX,1,5171,1000,18
ac19_4311,YXXyx,YYYXXYXyyyxxxx,2,5208 43216,1000,15
ac19_4415,YXyXXyx,YYXXXXyyXyxyx,2,5333 129306,1000,17
ac19_4432,YXXyx,YYYXyxyXyXyyxxYx,1,5351,1000,17
ac19_4440,YXYXyx,YYYXyyXXyxxYx,1,5359,1000,16
ac19_4448,YXXyx,YYYYYXyyXXyyXX,2,5370 15909,1000,17
ac19_4453,YXYXyx,YYXXyXXXXYYxx,2,5375 48066,1000,18
ac19_4458,YXXyx,YYXYXyyxyxxYxx,1,5381,1000,16
ac19_4474,YXXyx,YYYXXYxyxyyxxxx,2,5399 27488,1000,16
ac19_4496,YXYxxYXyx,YYxxYYxxYX,7,5426 22970 29552 59300 70728 73409 151009,1000,16
ac19_4534,YXYXyx,YYYYXYxyXXyXX,2,5467 127188,1000,16
ac19_4564,YXXyx,YYYYYXyyyXXyX,3,5499 27102 143928,1000,16
ac19_4604,YXyXXyx,YYYxxYXXyyyx,6,5545 103935 131877 135977 139208 148995,1000,14
ac19_4613,YXYXyx,YYXYxxxyXyXXXYx,1,5554,1000,17
ac19_4617,YXXyx,YYYYXyyyxyyXX,4,5558 27586 43539 100021,1000,16
ac19_4627,YXYXyx,YYYYxYXyyXXXX,1,5570,1000,18
ac19_4632,YXYXyx,YYXYYxYxyXXXX,1,5575,1000,16
ac19_4651,YXXyx,YYYYXyyyxxxxx,2,5597 12689,1000,17
ac19_4678,YXYXyx,YYYYxyyyXXyxx,1,5629,1000,16
ac19_4683,YYXXXyxYX,YYXXYYXXyX,4,5635 10584 54979 111512,1000,16
ac19_4686,YXXyx,YYXYXyyXXXyyXX,1,5638,1000,15
ac19_4704,YXYXyx,YYYYYxyXXXyXX,2,5657 131594,1000,18
ac19_4710,YXyXXXyx,YYXyxxxyXYx,1,5666,1000,15
ac19_4719,YXXyx,YYYYXyxyyyxYXyxxYX,2,5676 96851,1000,16
ac19_4756,YXyXXXyx,YYYXyxYxyXXyxyX,1,5719,1000,17
ac19_4764,YXYXyx,YYXyyXyyxxYxxYX,2,5727 52793,1000,17
ac19_4782,YXyXXyx,YYYXyyxxxx,2,5747 73949,1000,16
ac19_4829,YXYXyx,YYXyXyXXyxxYxyx,2,5800 19381,1000,15
ac19_4838,YXYXyx,YYXXyXXYYxx,4,5816 16457 52608 143848,1000,15
ac19_4854,YXXyx,YYYXyyXyXyXXXXX,2,5835 69429,1000,16
ac19_4862,YXYXyx,YYXyyXyxxxx,4,5850 62253 139148 143010,1000,14
ac19_4906,YXyXXyx,YYYYxyxyx,8,5899 13530 48990 56647 87497 111104 114789 142634,1000,15
ac19_4915,YXYXyx,YYXXXyyxyxYxx,2,5913 88135,1000,16
ac19_4931,YXXyx,YYYYXyyxyXyxYx,2,5930 129453,1000,14
ac19_4957,YXXyx,YYYXyyxyxxxxYx,2,5958 87892,1000,16
ac19_4965,YXXyx,YYXYxYxyyxyxxx,2,5969 61167,1000,15
ac19_4970,YXXyx,YYYXyyxxyyyxYx,1,5974,1000,16
ac19_4981,YXXyx,YYYYYXyyyXyyyX,1,5986,1000,16
ac19_4995,YXYXyx,YYYxYxyyXXXYxyX,2,6003 137641,1000,16
ac19_5000,YXXyx,YYYXyXyyXXXYX,3,6009 87938 129341,1000,16
ac19_5036,YXYXyx,YYXXyXyyxyxxx,2,6047 32216,1000,17
ac19_5079,YXXyx,YYYXYXXXyxyyXX,1,6097,1000,13
ac19_5087,YXXyx,YYYYXyXyxyyyxxxx,1,6105,1000,17
ac19_5103,YXXyx,YYYYXyxyXyXX,5,6125 17726 59833 89171 106260,1000,13
ac19_5130,YXYXyx,YYXyXXyyxxxYxYX,1,6161,1000,16
ac19_5161,YXXyx,YYYXYxYXyyXyyXXX,2,6202 103446,1000,17
ac19_5202,YXYXyx,YYXyyXyyxxxyx,2,6252 86454,1000,16
ac19_5248,YXYXyx,YYYYxYxyXXXyX,2,6304 54978,1000,17
ac19_5258,YXXyx,YYYXYXyyyXyyX,4,6317 23486 25102 97337,1000,14
ac19_5275,YXXyx,YYYYYXXXyyyXyX,1,6340,1000,15
ac19_5303,YXYXyx,YYYYXyxyXXXXYYx,2,6371 24930,1000,17
ac19_5309,YXXyx,YYYXyXyXyXXYX,5,6377 40989 73136 93499 123012,1000,16
ac19_5313,YXYXyx,YYXYYxyyXXyyxYx,1,6383,1000,16
ac19_5324,YXXyx,YYYXYXyyyXyXyX,2,6395 10403,1000,16
ac19_5327,YXYXyx,YYYYxyxYXyXyyXX,2,6398 105754,1000,17
ac19_5367,YXYXyx,YYYXXXYXyXXYx,1,6450,1000,14
ac19_5375,YXYXyx,YYYYYxyXyXXYXyX,1,6459,1000,18
ac19_5378,YXyXXXyx,YYYxyXXXyxYxyyx,1,6463,1000,17
ac19_5388,YXXyx,YYXYXYXyyXyXXX,2,6475 54345,1000,17
ac19_5418,YXYXyx,YYYXyXXyXXyxYxx,1,6507,1000,16
ac19_5426,YXXyx,YYYXyXyXyxyXXX,2,6515 15057,1000,15
ac19_5437,YXYXyx,YYXyXyXXXYxYxyx,1,6527,1000,16
ac19_5439,YXXyx,YYYXYXyyxyxxx,5,6529 36798 71598 76194 122127,1000,16
ac19_5440,YXyXXyx,YYYXyxYxxyyx,7,6530 18333 19175 38151 78717 84202 86741,1000,14
ac19_5443,YXXyx,YYYYXXYxyxyyyxx,2,6533 51856,1000,16
ac19_5481,YXXyx,YYYYXyXyyXX,6,6575 34963 58641 104264 118324 119023,1000,13
ac19_5489,YXYXyx,YYYxxYYXyxyyXyX,2,6583 46905,1000,16
ac19_5520,YXXyx,YYYYYXyXXyyyXX,2,6621 81562,1000,16
ac19_5545,YXXyx,YYYYXyyXyxyyx,5,6650 13550 30890 68187 151806,1000,11
ac19_5580,YXXyx,YYYYYXyXyxyyyyx,1,6690,1000,16
ac19_5588,YXyXXyx,YYXyXYYxyxyx,3,6699 91302 135663,1000,14
ac19_5592,YXXyx,YYYXyyyXyXYYX,7,6704 16061 32691 43789 45051 106754 115489,1000,16
ac19_5596,YXXyx,YYYXyyxyyxxxxx,2,6709 136132,1000,17
ac19_5628,YXXyx,YYYYYYXyyxyxxyyx,1,6746,1000,18
ac19_5638,YXyXXyx,YYXXXyxxxyx,6,6757 15448 83208 102850 103751 146916,1000,15
ac19_5696,YXYXyx,YYYYXyXXyyxYx,3,6826 32700 108885,1000,15
ac19_5702,YXXyx,YYYYXXXyXyyyXXYX,1,6833,1000,17
ac19_5705,YXyXXXyx,YYXyXYXXyxxYxxyyX,1,6836,1000,19
ac19_5710,YXXyx,YYYYXyyXyyXyXX,2,6841 110445,1000,16
ac19_5723,YXYXyx,YYXyXXXYxYXYx,2,6858 47299,1000,16
ac19_5732,YXYXyx,YYYYxyXyXyyxx,1,6868,1000,17
ac19_5759,YXYXyx,YYXyyXXXYxYxx,2,6902 101408,1000,17
ac19_5778,YXYXyx,YYXYxyXXyyXyxxx,2,6925 130512,1000,16
ac19_5807,YXYXyx,YYYxYxyXXyxyXyX,1,6958,1000,16
ac19_5817,YXXyx,YYXYYxyXyyxyxyxx,2,6968 79926,1000,17
ac19_5822,YXyXXyx,YYYYxyXXyyxx,1,6974,1000,16
ac19_5834,YXXyx,YYYYXyxxyXyXXX,1,6989,1000,16
ac19_5849,YXYXyx,YYXYxxyyXXXyxxx,1,7008,1000,15
ac19_5901,YXYXyx,YYYXyXXyyyxYx,2,7078 97525,1000,16
ac19_5927,YYXXXyxx,YYxYXXXXX,8,7111 15670 62662 64802 83712 89743 111983 133395,1000,17
ac19_5929,YXYXyx,YYXyXyyXyxxxx,1,7113,1000,17
ac19_5932,YXXyx,YYYYXXXyXyyyXyXX,1,7116,1000,17
ac19_5947,YXyXXyx,YYXXXXyyxxx,2,7133 98312,1000,16
