name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19x_4224,YYYYxxyXXXyXX,YXyxYX,1,,1000,19
ac19x_4300,YYxYxxyXXyyXX,YXyxYX,1,,1000,17
ac19x_4321,YYYYYYYXXyxyXyX,YXyxYX,1,,1000,17
ac19x_4558,YYYYYYXXXXXYxyX,YXyxYX,1,,1000,16
ac19x_4629,YXyXyXyxxYxxx,YXyxYX,1,,1000,16
ac19x_4643,YYXXYxyyxYXYXyx,YXYXyxyxYX,1,,1000,19
ac19x_4712,YYYYxYXyXyXYX,YXyxYX,1,,1000,17
ac19x_4740,YYxYXyXXXYXYx,YXyxYX,1,,1000,16
ac19x_4809,YYxYXXyxyXXXXYx,YXyxYX,1,,1000,17
ac19x_4886,YYYxyXyXXYXYx,YXyxYX,1,,1000,16
ac19x_4891,YYYXYxyX,YXYxYXYxxyXyXYXyx,1,,1000,18
ac19x_4960,YYXYxyyXXyyxYxx,YXyxYX,1,,1000,16
ac19x_4996,YYYYYxyXXXXXX,YXyxYX,1,,1000,18
ac19x_5168,YYYYxxxyXyXyX,YXyxYX,1,,1000,17
ac19x_5171,YYxxYxyxYXyyXXX,YXyxYX,1,,1000,17
ac19x_5333,YYxyxxxyxyxyxyXX,YXYXyxYXX,1,,1000,17
ac19x_5351,YYxxxyXYXyyXXYX,YXyxYX,1,,1000,16
ac19x_5375,YYXXyXXXXYYxx,YXyxYX,1,,1000,18
ac19x_5554,YYXYxxxyXyXXXYx,YXyxYX,1,,1000,17
ac19x_5570,YYYYxxYXyXXXX,YXyxYX,1,,1000,18
ac19x_5575,YYXYYxYxyXXXX,YXyxYX,1,,1000,17
ac19x_5619,YXYXyxYXyXyxx,YXyXYXXX,1,,1000,14
ac19x_5653,YXYXYXYXXYXXyXYx,YXYXyxYXX,1,,1000,18
ac19x_5657,YYYxyXXXXXYYx,YXyxYX,1,,1000,19
ac19x_5676,YYYxYXYXyxxYXyx,YYYxyXYx,1,,1000,16
ac19x_5719,YYYXYxyX,YYXyxyXYxxxYXyX,1,,1000,17
ac19x_5727,YYxYYxyxxyXXyXX,YXyxYX,1,,1000,17
ac19x_5747,YXyXyXyxxxxYx,YXyxYX,1,,1000,17
ac19x_5800,YYxYxyxyXXyXYxx,YXyxYxYxx,1,,1000,16
ac19x_5913,YYYXXyyXyxyxx,YXyxYX,1,,1000,16
ac19x_5978,YYxyxYxyxYx,YXyXyxYXyX,1,,1000,15
ac19x_5986,YXXXXXXYxxYxx,YXyxYX,1,,1000,17
ac19x_6047,YYYxYxyyXyyXyXX,YXXyx,1,,1000,18
ac19x_6161,YYYxYxyxxyXyyXX,YXyxYX,1,,1000,18
ac19x_6268,YYXXXXXXXXX,YXYXXXXyx,1,,1000,15
ac19x_6286,YYxyxYxyxYx,YXyxxYx,1,,1000,15
ac19x_6304,YYYxyXyXXXXYx,YXyxYX,1,,1000,17
ac19x_6371,YYYYxyxYXXXXyXX,YXyxYX,1,,1000,19
ac19x_6398,YYxxYxYXyxyXXXX,YXyxYX,1,,1000,18
ac19x_6459,YYYYYxyXyXXYXyX,YXyxYX,1,,1000,17
ac19x_6463,YYYXYxyX,YYYXyxxxyXXyxyX,1,,1000,17
ac19x_6507,YYYxxYxxYxyyX,YXyXyXXyx,1,,1000,16
ac19x_6527,YYXyXyXXXYxYxyx,YXyxYX,1,,1000,16
ac19x_6583,YYxxyXYXXyXyxxx,YXyxYX,1,,1000,16
ac19x_6746,YYxxyXXXXXXYxYX,YXyxYX,1,,1000,18
ac19x_6836,YYYXYxyX,YYXYYxxyXXyxyXyyx,1,,1000,17
ac19x_6868,YYxxxxYXyXyXX,YXyxYX,1,,1000,16
ac19x_6902,YYYxxYXXyyXyX,YXyxYX,1,,1000,16
ac19x_6925,YYYxxyxYXyyXXyX,YXyxYX,1,,1000,17
ac19x_6958,YYxyXyXXXYxYxyx,YXyxYX,1,,1000,16
ac19x_6968,YYYxxyxYXXyXXYX,YXyxYX,1,,1000,17
ac19x_6973,YYYxYXXXXyXYx,YXyxYX,1,,1000,12
ac19x_7052,YYxxxyXyXYxxyxxyx,YXyXYXXX,1,,1000,18
ac19x_7078,YYxYXXXyXyxxx,YXyxYX,1,,1000,16
ac19x_7113,YYXyXyyXyxxxx,YXyxYX,1,,1000,16
ac19x_7133,YYYYXyXyyyxYx,YXyxYX,1,,1000,16
ac19x_7171,YXYXXYxyX,YXYxxyXyxxyXYXyx,1,,1000,17
ac19x_7173,YYxxxYXyyXXXX,YXyxYX,1,,1000,17
ac19x_7184,YYXXXyXyyxYxxyx,YXyxYX,1,,1000,17
ac19x_7235,YYXYYxxYXyyXX,YXyxYX,1,,1000,16
ac19x_7343,YYYYYYXyXXyXX,YXyxYX,1,,1000,18
ac19x_7394,YYxyxYXyXXyXXYx,YXyxYX,1,,1000,16
ac19x_7599,YYYxyxYYXXXyyXX,YXyxYX,1,,1000,16
ac19x_7604,YYXXyXYxyyxxxyx,YXYXXYxyX,1,,1000,17
ac19x_7678,YYYxYxyXXyXyyXyx,YXyXyXXyx,1,,1000,16
ac19x_7725,YYYxyxYYXyyyXXX,YXyxYX,1,,1000,18
ac19x_7772,YYxxyXXyXXXYx,YXyxYX,1,,1000,17
ac19x_7813,YYXYxxxxyXXXyXX,YXyxYX,1,,1000,19
ac19x_7834,YYYxyXYXXyXyyxx,YXyxYX,1,,1000,17
ac19x_7843,YYYYYXXyXXXYx,YXyxYX,1,,1000,17
ac19x_7883,YYXyxYXXyx,YXXYxyXYxyXYx,1,,1000,17
ac19x_7921,YXyXXXXYxxxYx,YXyxYX,1,,1000,16
ac19x_8006,YYYXyXyXyyxYxyx,YXyxYX,1,,1000,17
ac19x_8008,YYxxxyXYXXXyyxx,YXyxYX,1,,1000,16
ac19x_8031,YYXyXXXYXYYxx,YXyxYX,1,,1000,17
ac19x_8035,YYxYxxyxYXyXXXX,YXyxYX,1,,1000,17
ac19x_8083,YYYxYxyxYXXyyXX,YXyxYX,1,,1000,18
ac19x_8112,YYYxYxxyXYXyXyx,YYYxyXYx,1,,1000,13
ac19x_8114,YYYYXYxxYXXXyXX,YXyxYX,1,,1000,19
ac19x_8138,YYxxYxyxYXyXXXX,YXyxYX,1,,1000,18
ac19x_8168,YYxYXXyXyyxxx,YXyxYX,1,,1000,19
ac19x_8178,YYYXYYxYYXyyXyx,YYYXYxyX,1,,1000,19
ac19x_8196,YYYxxxYXyXXyX,YXyxYX,1,,1000,16
ac19x_8263,YXYXXYxyX,YXYXyxYXYxYXyXX,1,,1000,18
ac19x_8377,YYYXYxyX,YYXyxYXYxYXyyXyxx,1,,1000,19
ac19x_8380,YYxxyxYXyyXXXYx,YXyxYX,1,,1000,17
ac19x_8460,YYxyXYxyXyX,YXyXYXXX,1,,1000,14
ac19x_8481,YYYXXXXXXYxYxyx,YXyxYX,1,,1000,16
ac19x_8596,YYXXXXXYXXyXX,YXyXYXXX,1,,1000,14
ac19x_8606,YYYXXYYXyXYXYXyX,YXYXyxYXX,1,,1000,17
ac19x_8672,YYXYxYxYXyXXX,YXyxYX,1,,1000,10
ac19x_8737,YYYXYxyXyyXXYYx,YXyxYX,1,,1000,17
ac19x_8814,YYYxYYxyxyXXXyx,YYYxyXYx,1,,1000,17
ac19x_8943,YYYXyxYXXYXYXXXX,YXYXXYxyX,1,,1000,18
ac19x_8958,YYYXYxyX,YYYXyxYxxyXXYXYYX,1,,1000,18
ac19x_8964,YYYxYxxyyXXXX,YXyxYX,1,,1000,17
ac19x_8978,YYYXXXXyyxxYx,YXyxYX,1,,1000,17
ac19x_8983,YYYxYxyxYXXXyXX,YXyxYX,1,,1000,17
ac19x_8989,YYXyxxyXYxyXX,YXyXYXXX,1,,1000,14
ac19x_9073,YYXXyxxxxyX,YXyXYXXX,1,,1000,14
ac19x_9103,YYYYxYxyyXYXXyX,YXyxYX,1,,1000,17
ac19x_9127,YYYYYYXXYXXXX,YXyxYX,1,,1000,16
ac19x_9157,YYYxYYxyyXXyX,YXyxYX,1,,1000,17
ac19x_9176,YYXXXyxxxyXYXyxxxyx,YXYXXYxyX,1,,1000,17
ac19x_9317,YYYXXyxyXXYXYYx,YXyxYX,1,,1000,16
ac19x_9350,YYYxYxxyyXyXX,YXyxYX,1,,1000,17
ac19x_9395,YYYXYxxyyXyXXYx,YXyxYX,1,,1000,16
ac19x_9409,YYYxxyxYYXXyXXX,YXyxYX,1,,1000,19
ac19x_9410,YYYxYXyxyXXXXYx,YXyxYX,1,,1000,18
ac19x_9442,YXXXyXXXYxxYxyx,YXyxYX,1,,1000,16
ac19x_9450,YYYxxyXXyXXYx,YXyxYX,1,,1000,17
ac19x_9482,YYYXXXXXXYxYx,YXyxYX,1,,1000,18
ac19x_9530,YYYXYxyXyXyXYYx,YXyxYX,1,,1000,16
ac19x_9665,YYYXyxyXXXXYXYx,YXyxYX,1,,1000,17
ac19x_9706,YYXYYXYXyxxyxyyX,YXYXyxYXX,1,,1000,18
ac19x_9726,YYxxYXXXXXXYxYX,YXyxYX,1,,1000,17
ac19x_9742,YYxxxYXXXyXXX,YXyxYX,1,,1000,17
ac19x_9751,YYXyyxxyxyXYx,YXYXXYxyX,1,,1000,16
ac19x_9803,YYxYYxyXyXXyXyyx,YXyXyXXyx,1,,1000,16
ac19x_9818,YYYxxYXyXXXXX,YXyxYX,1,,1000,17
ac19x_9859,YYxxxYXXyxyXXXX,YXyxYX,1,,1000,17
ac19x_9919,YYYXYxyX,YYXYYxYxyyXyX,1,,1000,17
ac19x_9947,YYXyXyXyyxxYx,YXyxYX,1,,1000,16
ac19x_9975,YYYxyxxYxxYxxYx,YXyxYxYxx,1,,1000,17
ac19x_10005,YYxYYxyxxyXXXXX,YXyxYX,1,,1000,17
ac19x_10013,YYYxyXXyyXXYx,YXyxYX,1,,1000,16
ac19x_10083,YYYXyyXXXXYYx,YXyxYX,1,,1000,17
ac19x_10176,YYYXyyXXyXYYx,YXyxYX,1,,1000,17
ac19x_10260,YYxYxyXXXyXYX,YXyxYX,1,,1000,16
ac19x_10267,YYYYxYXXyXYXX,YXyxYX,1,,1000,17
ac19x_10274,YYYYYYYXyyXyX,YXyxYX,1,,1000,18
ac19x_10369,YYxYxyXyXXXYxyX,YXyxYX,1,,1000,16
ac19x_10386,YYXYxyxYXyyX,YXYXyxYXX,1,,1000,18
ac19x_10403,YYYxxYXXYXXXX,YXyxYX,1,,1000,16
ac19x_10434,YYYYYYXXXXXYX,YXyxYX,1,,1000,18
ac19x_10482,YYxYxxyxYXyXXyX,YXyxYX,1,,1000,16
ac19x_10497,YYYxxyxYXXyyXXX,YXyxYX,1,,1000,17
ac19x_10521,YYYxxyxYXyXyXyX,YXyxYX,1,,1000,16
ac19x_10640,YYYxxxxyXyXyX,YXyxYX,1,,1000,16
ac19x_10701,YYYxxYxyXXXXX,YXyxYX,1,,1000,17
ac19x_10739,YYYYYxxyXXyyX,YXyxYX,1,,1000,17
ac19x_10794,YYYxYXyXXXXXYxxyX,YXyxYX,1,,1000,18
ac19x_10811,YYYYXyXyXyyxxyx,YXyxYX,1,,1000,19
ac19x_10845,YYYYYYYXXXyXX,YXyxYX,1,,1000,17
ac19x_10851,YYYXYxyX,YYYXyyxYxxyXXYX,1,,1000,18
ac19x_11018,YYxxYxxxyXXyXYxxYx,YXyxYxYxx,1,,1000,16
ac19x_11139,YXXXyXXyxxxxx,YXyxYX,1,,1000,16
ac19x_11173,YYXXXXyxxx,YXXYxxxYXXX,1,,1000,16
ac19x_11275,YYXXXYxyyxxyX,YXYXyxyxYX,1,,1000,19
ac19x_11311,YYYYxxyxYXyyyXX,YXyxYX,1,,1000,17
ac19x_11345,YYYYxxyyyXYXX,YXyxYX,1,,1000,16
ac19x_11547,YYYXYxyX,YYXXYXyxxyx,1,,1000,17
ac19x_11617,YYYYYXXXXXXYxyXYX,YXyxYX,1,,1000,19
ac19x_11627,YYYXXXXyXyxxx,YXyxYX,1,,1000,15
ac19x_11643,YYXXXyXyXYYxx,YXyxYX,1,,1000,15
ac19x_11668,YYYxxyxYXXXyyXX,YXyxYX,1,,1000,16
ac19x_11722,YYYXXXXXXYYYx,YXyxYX,1,,1000,18
ac19x_11746,YYXYxyXyyXyxyxx,YXyxYX,1,,1000,16
ac19x_11832,YYYxyXYx,YYXyyxYYxxyXXYx,1,,1000,14
ac19x_11962,YYxxYxYXXXyXX,YXyxYX,1,,1000,17
ac19x_12071,YYYXXYXXXXXXYYx,YXyxYX,1,,1000,19
ac19x_12128,YYYXyxyXyXXYxYx,YXyxYX,1,,1000,16
ac19x_12265,YYYYxxyyXXXYXyX,YXyxYX,1,,1000,17
ac19x_12294,YYYYxyxxYXXyyXX,YXyxYX,1,,1000,17
ac19x_12347,YXXyxYXXyxx,YXyXYxYXyX,1,,1000,15
ac19x_12362,YYYYYYYYYxx,YYYYxYxyX,1,,1000,15
ac19x_12369,YYYXyXXyxyyxYxyxx,YXyxYX,1,,1000,19
ac19x_12398,YYYxxxyxxyXXXXX,YXyxYX,1,,1000,18
ac19x_12410,YYYXYxyX,YYXyXYXYYxx,1,,1000,17
ac19x_12471,YYYYXXXyyyyxx,YXyxYX,1,,1000,17
ac19x_12540,YYXyyxYYXyyxYx,YYXyyxYxYYxxxYx,1,,1000,18
ac19x_12631,YYYxxxYXXyyyX,YYYxyXYx,1,,1000,16
ac19x_12642,YYYXXyyXYXYYx,YXyxYX,1,,1000,16
ac19x_12844,YYxYXyXXXyyxx,YXyxYX,1,,1000,16
ac19x_12860,YYYYxxxyXXXyX,YXyxYX,1,,1000,16
ac19x_13002,YYYXYxyX,YYYXyyxYXXyxx,1,,1000,17
ac19x_13048,YYXyyXyyxxyxx,YXyxYX,1,,1000,16
ac19x_13073,YYXYxxYXXyXXX,YXyxYX,1,,1000,16
ac19x_13092,YYYYxYxyyXyXX,YXyxYX,1,,1000,18
ac19x_13107,YYxxYXyyXXXYxyX,YXyxYX,1,,1000,16
ac19x_13223,YYYxYXXXXXXYXYxyX,YXyxYX,1,,1000,17
ac19x_13325,YYYYYYYXyxyXXyX,YXyxYX,1,,1000,18
ac19x_13398,YYYYYYxyyXYXXyX,YXyxYX,1,,1000,18
ac19x_13415,YYXXXyXYxyX,YXyXYXXX,1,,1000,14
ac19x_13421,YYYYxxyXyXXYX,YXyxYX,1,,1000,17
ac19x_13436,YYYxyXXyXXXYx,YXyxYX,1,,1000,17
ac19x_13459,YYXyyXXXyxYxyXXyyX,YXyxYxYxx,1,,1000,16
ac19x_13637,YYYxxyxYXyXXXyX,YXyxYX,1,,1000,17
ac19x_13713,YYxYXyXYXXX,YXYXXYxyX,1,,1000,18
ac19x_13746,YYxxYxxxyXYxxYxYx,YXyxYxYxx,1,,1000,16
ac19x_13828,YYYYYxxyyXXyX,YXyxYX,1,,1000,18
ac19x_13882,YXXXyxxxxYXyx,YXyxxYx,1,,1000,15
ac19x_13926,YYYxxYXyyXyXX,YXyxYX,1,,1000,18
ac19x_13983,YYYXXyXyXXYYx,YXyxYX,1,,1000,17
ac19x_14053,YYYxxYYXXyxyXXX,YXyxYX,1,,1000,17
ac19x_14059,YYYYxyxYXyXXYXX,YXyxYX,1,,1000,17
ac19x_14087,YYYYxyxxyXyXYXX,YXyxYX,1,,1000,16
ac19x_14168,YYXyxyXXXXYxYxx,YXyxYX,1,,1000,16
ac19x_14272,YYYYXXyyyXXYx,YXyxYX,1,,1000,16
ac19x_14295,YYYXXXXXXYXYx,YXyxYX,1,,1000,17
ac19x_14328,YYYxxYXXXXXYXYxyX,YXyxYX,1,,1000,18
ac19x_14371,YYYxYYXyxyyXyXX,YXyxYX,1,,1000,18
ac19x_14419,YYYYYYXyXYXXX,YXyxYX,1,,1000,17
ac19x_14518,YYxYxyxYXXXyXXX,YXyxYX,1,,1000,17
ac19x_14560,YYxxYYxyx,YYxxyxxYX,1,,1000,18
ac19x_14581,YYxYYxYXXyXXX,YXyxYX,1,,1000,18
ac19x_14635,YYYxyXyyXyxxx,YXyxYX,1,,1000,16
ac19x_14644,YYXyyXXXYxYYx,YXyxYX,1,,1000,17
ac19x_14678,YXyXyXyXXXXyXyX,YXyxxYx,1,,1000,15
ac19x_14718,YYxxyXXXXXXYx,YXyxYX,1,,1000,18
ac19x_14764,YYxxYXXyXXXYx,YXyxYX,1,,1000,17
ac19x_14866,YYXXXyXXYXYxx,YXyxYX,1,,1000,14
ac19x_15054,YYYYxxxyyXYXyyX,YXyxYX,1,,1000,17
ac19x_15073,YYxYYxyXXyyXX,YXyxYX,1,,1000,17
ac19x_15225,YYYxYxxYxxYxxyx,YXyXyXXyx,1,,1000,17
ac19x_15268,YYYXyxyyXXXYYYx,YXyxYX,1,,1000,18
ac19x_15392,YXYXYxYXyXyxYXX,YXYXXYxyX,1,,1000,18
ac19x_15435,YYxxyXXXXXYxx,YXyxYX,1,,1000,16
ac19x_15473,YYxxyXXXXYXYx,YXyxYX,1,,1000,16
ac19x_15498,YYXYYxyxYxyXXXX,YXyxYX,1,,1000,16
ac19x_15515,YYYXyXXXXYYYx,YXyxYX,1,,1000,17
ac19x_15540,YYYXXXXyyxxyxYx,YXyxYX,1,,1000,17
ac19x_15554,YYYYYYXXXXYXX,YXyxYX,1,,1000,17
ac19x_15784,YYYYYxYXXyXXX,YXyxYX,1,,1000,19
ac19x_15805,YYXXXyxyXXXYxYx,YXyxYX,1,,1000,16
ac19x_15850,YYXXXYXyXYx,YXYXyxYXX,1,,1000,18
ac19x_15885,YYYXYxyX,YYYxyyxxYXXyX,1,,1000,18
ac19x_16018,YXXXXXYxxyXXX,YXyXYXXX,1,,1000,14
ac19x_16033,YYxYXXYXyxyxxxyXXX,YXYXyxYXX,1,,1000,17
ac19x_16047,YYxxYXyyXXyxx,YXyxYX,1,,1000,15
ac19x_16109,YYxxxxxyXyXXX,YXyxYX,1,,1000,17
ac19x_16133,YYxxYxYXXyXXX,YXyxYX,1,,1000,18
ac19x_16141,YYXyyXYxYXYXX,YXYXyxYXX,1,,1000,18
ac19x_16148,YYXyyXXXYxyXYYx,YXyxYX,1,,1000,16
ac19x_16159,YXXXyXyxxYxYxyx,YXyxYX,1,,1000,16
ac19x_16262,YYYxYxyXyXXYX,YXyxYX,1,,1000,17
ac19x_16304,YYXYYXXXXYxyXYXX,YXYXyxYXX,1,,1000,17
ac19x_16305,YYYYxyxYYXXXyyX,YXyxYX,1,,1000,10
ac19x_16362,YYYxyXXXXyyxx,YXyxYX,1,,1000,16
ac19x_16394,YYYXYYXyxYXXyxx,YYYXYxyX,1,,1000,19
ac19x_16411,YYxYxYXyXyyXX,YXyxYX,1,,1000,17
ac19x_16427,YYxxxYXyXXXYX,YXyxYX,1,,1000,16
ac19x_16459,YYYxYYXXyyXXX,YXyxYX,1,,1000,17
ac19x_16481,YYYYXYxxyyyXyXX,YXyxYX,1,,1000,18
ac19x_16509,YYXyyXXyyXXyXXyyX,YXyXyXXyx,1,,1000,16
ac19x_16567,YYYxxxyyXyXXX,YXyxYX,1,,1000,18
ac19x_16758,YYXyXXyXXYxYxyx,YXyxYX,1,,1000,16
ac19x_16796,YYYXYxyX,YYYXyxYxyxyyXXYYX,1,,1000,18
ac19x_16835,YYYYYYXyXXXYX,YXyxYX,1,,1000,18
ac19x_16881,YYYXXyXYXYxyxyyx,YXYXXYxyX,1,,1000,17
ac19x_17049,YYxYxYXyXXYXXXX,YXyxYX,1,,1000,19
ac19x_17052,YYYXYxyX,YYYXXyxYxYXyxYX,1,,1000,17
ac19x_17079,YYYYxYXXXXyyX,YXyxYX,1,,1000,16
ac19x_17135,YYXyXyXYxyxyX,YXyXyXXyx,1,,1000,16
ac19x_17190,YYYYXyxyXXXXXYx,YXyxYX,1,,1000,17
ac19x_17305,YYYXXXyyxyxxxyx,YXyxYX,1,,1000,18
ac19x_17316,YYYXYXYXXYXXyX,YXYXyxYXX,1,,1000,17
ac19x_17364,YYXXXyxxxyxyXYXXYx,YXYXXYxyX,1,,1000,17
ac19x_17514,YYYxyyx,YYxxyXYxx,1,,1000,15
ac19x_17515,YYYYxyyxYYXXX,YYYXYxyX,1,,1000,18
ac19x_17534,YYYxYXXXXXXYx,YXyxYX,1,,1000,18
ac19x_17550,YYYxYXXyXXXYYXX,YXyxYX,1,,1000,18
ac19x_17554,YYYYYxyxxyXyyXX,YXyxYX,1,,1000,18
ac19x_17692,YXyXXyXyxxxxx,YXyxYX,1,,1000,17
ac19x_17739,YYXYYxYXXXXXX,YXyxYX,1,,1000,17
ac19x_17979,YYYxYXyxyyXXXYX,YXyxYX,1,,1000,17
ac19x_17981,YYYXYxyX,YYYxyxYYXYXyX,1,,1000,18
ac19x_18000,YYXXYXYxyXyyx,YXYXyxYXX,1,,1000,16
ac19x_18005,YXYXyXYxyX,YXXyxYXXyxx,1,,1000,15
ac19x_18028,YYxxYxYYxxxxx,YXyXyXXyx,1,,1000,16
ac19x_18039,YYYYXXXyXXYYx,YXyxYX,1,,1000,18
ac19x_18126,YYYxyyXyXyxxx,YXyxYX,1,,1000,16
ac19x_18159,YYYYxxYXXyX,YYYXYxyX,1,,1000,17
ac19x_18305,YXXyXyxxxxxYXyX,YXyxYX,1,,1000,16
ac19x_18380,YYxYxxxyXXXyX,YXyxYX,1,,1000,14
ac19x_18398,YYYXXXXyyxxxx,YXyxYX,1,,1000,17
ac19x_18443,YYXyxYxxyXXXyyX,YXyXyXXyx,1,,1000,16
ac19x_18457,YYYXYxyX,YYYXXyxxxYXYXyxYX,1,,1000,18
ac19x_18593,YYxYxxYXXyyXX,YXyxYX,1,,1000,17
ac19x_18668,YYYYxxyXXXYXX,YXyxYX,1,,1000,17
ac19x_18686,YYXyxyXYxyXYxyX,YXYXyxyxYX,1,,1000,18
ac19x_18705,YYxxYxxyXXXXX,YXyxYX,1,,1000,18
ac19x_18748,YYYxyXYXYXXyX,YXYXyxYXX,1,,1000,17
ac19x_18779,YYXYxyXyyXyyxYx,YXyxYX,1,,1000,16
ac19x_18861,YYYYXXyxyXXXYYX,YXyxYX,1,,1000,16
ac19x_18876,YYYxYxYXyXXyX,YXyxYX,1,,1000,17
ac19x_18921,YYYXXXXYxyxyXYX,YXYXyxYXX,1,,1000,18
ac19x_18962,YYxYxyxYXyXXYXX,YXyxYX,1,,1000,15
ac19x_18982,YYXXyxYXXXYXXXXyX,YXyXYXXX,1,,1000,18
ac19x_19019,YYxYxxYYxxxxx,YXyxYxYxx,1,,1000,16
ac19x_19063,YYxYxYxYxyxYxxx,YXyxYxYxx,1,,1000,16
ac19x_19104,YYxxYXXyXXXYX,YXyxYX,1,,1000,17
ac19x_19124,YYxxxyXyXXYXX,YXyxYX,1,,1000,16
ac19x_19317,YYxYYxYXXXXyX,YXyxYX,1,,1000,16
ac19x_19360,YYXXyxYXXYxyXyX,YXyXYXXX,1,,1000,18
