name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_14550,YYXXYxxyXyx,YYxYXYYxYXYx,1,18482,10000,17
ac19_14690,YXXXyxx,YYXyXYxyXYxyX,6,18686 42350 91270 105757 107011 138475,10000,20
ac19_14905,YXXyXyxx,YYxYxyxxxYX,2,19008 141763,10000,17
ac19_14939,YYXXXYxx,YYYXXyyxx,2,19055 31319,10000,17
ac19_1519,YYXXX,YXyXyxYxYXX,13,2105 14807 35304 40712 46512 60688 79139 89905 91958 100637 107539 146897 151818,10000,15
ac19_15242,YYXXXXyx,YYXyXYxyX,3,19501 41161 94851,10000,17
ac19_15866,YXXXyXYx,YXyxxxyxx,1,20430,10000,17
ac19_16286,YYXXXXyx,YYXXXYXXyXX,4,21044 46185 51554 140735,10000,17
ac19_16358,YXyXXyx,YYYxyxYxxyxyXYX,1,21163,10000,16
ac19_16371,YXXXYxx,YYYXYYXXyxxYX,3,21184 21540 54546,10000,17
ac19_16430,YXXXyxYx,YXYXyXXYxxYXX,2,21269 115976,10000,19
ac19_16513,YXXYx,YYYXYYXyyyxxYX,2,21398 135294,10000,18
ac19_1660,YXyXXXyx,YYYxxxyXyxx,1,2253,10000,17
ac19_16631,YYXXXYX,YYYXXyxYXyX,2,21550 84630,10000,15
ac19_16877,YXYXXXX,YYXyXyyXYXYx,1,21936,10000,15
ac19_1715,YXXXYxx,YYYXYXXyxyyxx,3,2310 35889 112355,10000,17
ac19_17204,YXXXyxYx,YXYxyXXYxyX,2,22437 121118,10000,17
ac19_17420,YYXXX,YYXYxyXyXyxYX,2,22752 92237,10000,15
ac19_17484,YXyXXXyx,YYYxxYxxyxYxyyX,1,22839,10000,17
ac19_17550,YYXyxxxyyx,YYXXXYXXyyx,2,22940 123448,10000,17
ac19_17954,YYXXX,YYYxYXXyXyXyx,1,23557,10000,15
ac19_17957,YYXXXXyx,YXyxYXXXyxx,3,23562 77328 149490,10000,17
ac19_18125,YYXXYXYYXXX,YYYxyyxYXXyX,1,23812,10000,19
ac19_18221,YYXXXYX,YYXYYxyXXyX,1,23967,10000,16
ac19_18400,YXyXXXyx,YYXyXYxYxyxYxxyyX,1,24235,10000,17
ac19_18413,YXYxxYXyxYXyx,YYXYxxYYxxYXyx,1,24252,10000,18
ac19_18516,YYXXyxx,YYXYXXYYxyx,1,24430,10000,15
ac19_18581,YXXYx,YYYYXYXyxYXyyx,1,24537,10000,18
ac19_19168,YYXXXYxx,YYYYYXYYX,1,25450,10000,17
ac19_19388,YXXyXyxx,YYxxyXYYxxx,2,25797 120675,10000,17
ac19_19503,YXXYx,YYYXyxYXyyxyyx,2,25981 136910,10000,18
ac19_19674,YXXyXyxx,YYxyXYxyx,3,26250 39986 68546,10000,14
ac19_1997,YXXyXyx,YYYxxYxxyx,3,2607 65132 83341,10000,14
ac19_20050,YYXXXYx,YYXYYXYXXyx,2,26818 42278,10000,16
ac19_20118,YXyXXXyx,YYxyxyXXYxxyXXX,1,26930,10000,17
ac19_20125,YXyXXXyx,YYXXyXXYxxyXyyx,1,26943,10000,17
ac19_20172,YYXXXyX,YXYXyXXX,12,27019 42592 55413 73900 78355 95588 103262 106318 120119 124500 137066 138911,10000,15
ac19_20270,YYXXXYxx,YYYXXXyxyyxyx,1,27180,10000,19
ac19_20653,YXXyXyx,YYXyxYYxxyx,1,27765,10000,14
ac19_20684,YXYXXXX,YYXyyXXYx,3,27814 66814 142711,10000,15
ac19_20744,YYXXXyx,YXyxxYXyxxYXXyx,2,27917 75468,10000,19
ac19_20771,YXyXXyx,YYXYXyxyxxxYXXyyx,1,27964,10000,17
ac19_20832,YXXYx,YYYXYYXXyxyyyx,1,28062,10000,18
ac19_20957,YXYXXXX,YYYXyyxyyxx,1,28254,10000,15
ac19_21067,YXXyXyx,YYXYxxYxyyx,1,28428,10000,14
ac19_21092,YYXXX,YYXYXyXyXYxYX,3,28469 44456 63689,10000,15
ac19_21595,YXYxyx,YYXXyxYxxYxYYxx,1,29302,10000,19
ac19_21703,YXYXXYxyX,YYYXyxYXyXyx,1,29480,10000,18
ac19_21907,YXXyXyx,YYXyxYXyxx,3,29800 118104 122709,10000,14
ac19_21915,YXyXXyx,YYxYxxxYXYXyxyxyx,1,29819,10000,16
ac19_21979,YXYXXXX,YYYXYXXyXyyx,1,29923,10000,15
ac19_22010,YXYXXXX,YYYXyXXXXyxx,2,29969 113266,10000,15
ac19_22144,YXyXXXyx,YYXyyxxYxyxYx,1,30190,10000,17
ac19_22400,YXXXyXyx,YYYxxxxyx,1,30596,10000,17
ac19_22476,YXyXXXyX,YYYxyXXXyyx,1,30720,10000,17
ac19_22598,YXYxxYXyx,YYYxxYXYxyXYx,1,30911,10000,18
ac19_23020,YXyXXyx,YYXXyXXYxxyxyxx,1,31614,10000,14
ac19_23023,YYXXYx,YYYXyxYXyyx,1,31619,10000,15
ac19_23123,YXXXyxx,YYXyxYxyXYxyX,4,31796 35873 56205 99686,10000,20
ac19_23190,YXYXyx,YYXXXXyXXyxYxxYxxyx,1,31911,10000,15
ac19_23535,YXyXXyx,YYxYxxyxYxyxyXYXX,1,32506,10000,16
ac19_23815,YXyXXXyx,YYXXyXYxxxYXyyxyX,1,33010,10000,17
ac19_23824,YYXXXYxx,YYYXXyxxYYX,4,33024 39094 100067 124204,10000,17
ac19_24058,YXXyXyxx,YYYYxxxYx,3,33429 109062 117119,10000,17
ac19_2406,YXyXXXyx,YYxYXyxyxYxyx,1,3049,10000,17
ac19_24171,YXXXXXyXYx,YXXyxYXXXXX,3,33634 53971 133457,10000,15
ac19_24379,YYXXYXXyx,YYXyyxxyxxyyx,2,33990 136668,10000,17
ac19_24454,YYXXXYX,YYYYXyXYXXX,2,34127 58408,10000,15
ac19_24481,YYYXXXyxx,YYYXyxxYXX,1,34178,10000,17
ac19_24627,YXYxyx,YYYXyXyxxxYYx,2,34420 151071,10000,17
ac19_24642,YXXYx,YYYYxyXYXYXyyx,1,34447,10000,18
ac19_24749,YXyXXXXyx,YYxYxyxxyX,1,34634,10000,18
ac19_24758,YXXYXXyX,YYXyxYxyXyX,1,34651,10000,15
ac19_24805,YXXYx,YYYXYYYXXyxYYX,2,34733 80574,10000,18
ac19_25075,YXXyXyx,YYxYXXyyxx,2,35216 37276,10000,14
ac19_25143,YYXXXyx,YXXXYxxYXXXyX,1,35324,10000,16
ac19_25244,YYXXyxx,YYxYxYXXX,1,35486,10000,16
ac19_25325,YXYxYXXYXyx,YYxYXXXYxYXX,1,35629,10000,18
ac19_25941,YYXXXyX,YXyXXYxxxyX,6,36714 63277 82474 123505 133947 151006,10000,15
ac19_25942,YXyXXXyX,YYXXyxYXyyx,1,36728,10000,17
ac19_25945,YYXXYxYXXXYx,YXXYxxxyXXXYx,1,36732,10000,18
ac19_25960,YXXXYxx,YYYXYYXXyyxx,3,36759 91740 115881,10000,17
ac19_26044,YYXXXXyx,YYXYXXXyX,2,36911 42821,10000,17
ac19_26211,YXXXyXyx,YYxyxYXXyxx,1,37189,10000,17
ac19_26260,YYXXyx,YYXXYYXXYxYXX,3,37289 46168 148076,10000,15
ac19_26598,YYXXXyxyxYx,YYXXXXyxyxyx,1,37891,10000,17
ac19_26644,YXyXXXyx,YYYxxxYXyxxYxxyyX,1,37973,10000,17
ac19_26706,YXYXXXX,YYXyyXXXYXyxYx,1,38088,10000,15
ac19_26716,YXyXXXyx,YYXXyXXYxyxYxyxyX,1,38106,10000,17
ac19_26808,YXYXXXX,YYXyXyXXYx,3,38276 73110 123384,10000,15
ac19_26841,YXYXXYx,YYYXXXyxyx,1,38331,10000,17
ac19_26945,YXYxyx,YYXyXXyyXXyXyyx,1,38513,10000,19
ac19_2696,YYXXYxYXXXYx,YYXXXyxxYXXYx,1,3360,10000,18
ac19_2711,YXXyXyxx,YYXyxyxxYYx,1,3375,10000,17
ac19_27161,YXyXXXyx,YYxxxxYxyxxyXYX,1,38888,10000,17
ac19_27187,YYXXXXyXX,YYXXyxxxxxxyXXX,2,38929 151459,10000,20
ac19_27254,YXXXyXYx,YXXyxxxxyxx,1,39050,10000,19
ac19_27300,YXXYXXyx,YYXyXXYxyXX,1,39151,10000,19
ac19_27551,YXXYxxyxx,YYxxYxxxxx,1,39609,10000,19
ac19_27683,YXYxyx,YYXXyXyxxxYxx,2,39837 78449,10000,17
ac19_27740,YXyXXXyX,YYxYxyxyxxx,1,39935,10000,17
ac19_28048,YYXXyx,YYXXXYYxYXX,1,40495,10000,15
ac19_28109,YXXYXXyX,YYxYxyxyXyX,1,40614,10000,15
ac19_28131,YYXXXXyx,YXXyXXXYx,4,40647 62350 130941 137795,10000,17
ac19_28446,YYXXyxx,YYYxYxyxyXX,1,41182,10000,15
ac19_28516,YXXYx,YYYXYYXyyxYXyx,2,41321 62329,10000,18
ac19_28521,YXXYxxyX,YXYxYXXyXyx,1,41333,10000,17
ac19_28671,YXYxyXXyxYXyx,YYXXyxYXyxYXyx,2,41626 88499,10000,20
ac19_28696,YXXXyxx,YYXXyxYXyxYXyx,6,41677 99211 102712 135962 139334 143487,10000,20
ac19_28816,YYXXYXXyyx,YYxyXXYXXyX,1,41876,10000,17
ac19_28860,YXyXXXyX,YYXXyyxYXyx,1,41955,10000,17
ac19_28889,YXYxxYxyx,YYxyxYYxyxYx,4,42011 118930 131382 138530,10000,17
ac19_2889,YXYXXXX,YYXyXXyyXYYx,1,3573,10000,15
ac19_28994,YXXYXXXXX,YYYXyXXXyx,1,42191,10000,17
ac19_29061,YYXXXyxYX,YYXXXXXYx,1,42332,10000,17
ac19_29182,YXYXXXX,YYXXyXXXyxYx,1,42550,10000,15
ac19_29224,YYXXyXyxyx,YYYXyXyxyyX,2,42621 131549,10000,17
ac19_2962,YXYXXYxyX,YYYXyXYxyxYXXyyx,1,3664,10000,18
ac19_29679,YYXXXYXX,YYYYXyXyX,1,43436,10000,17
ac19_29918,YYXXyXyyx,YYYxYxxxYxyxx,1,43869,10000,18
ac19_30096,YYXXYx,YYxyxYXyX,1,44177,10000,15
ac19_30818,YXyXXyx,YYXYXyxyyxx,1,45538,10000,16
ac19_30831,YXXyXyxx,YYXYxyyxx,1,45559,10000,17
ac19_31130,YXyXXyx,YYXyXYYxxyxyxx,1,46143,10000,14
ac19_31277,YYXXyXyxx,YYxxyxxYXXyxx,1,46397,10000,19
ac19_3129,YYXXXyxx,YYxyxxYXXXX,2,3855 34446,10000,17
ac19_31298,YYXXYx,YYYXYYxYXyX,1,46444,10000,17
ac19_31424,YYXXX,YXYXXXXyXYxYx,2,46683 133689,10000,15
ac19_31511,YXXXyxYx,YXYXXXXYxyXYx,2,46842 151609,10000,17
ac19_31609,YXXyXyx,YYXyxxYXyyx,1,47036,10000,18
ac19_31687,YXXYx,YYYYXXyxYYXYYX,1,47182,10000,18
ac19_31763,YYXXXYxYx,YYXYxYxYXX,1,47334,10000,16
ac19_31936,YYXXyx,YYYXXXYYxyX,1,47657,10000,15
ac19_31991,YYXXXyx,YXyxxYXXyxYXXyx,2,47758 51448,10000,16
ac19_32031,YXXXyxx,YYXyxYXXyxYxyX,4,47835 71946 72728 85132,10000,20
ac19_32128,YYXXXYx,YXYXXyxYx,4,48034 123493 143019 154176,10000,14
ac19_32132,YXyXXyx,YYxYxyxxyxxYX,1,48046,10000,14
ac19_32192,YXYXXXX,YYYXyyXXyXYx,1,48167,10000,15
ac19_32241,YXXYx,YYYXYYYXYYXXyx,1,48253,10000,18
ac19_32555,YXYXXXX,YYXyXyXyxxxxx,1,48895,10000,15
ac19_32559,YXYxyx,YYXyXXyXyyXXyxx,1,48907,10000,19
ac19_32632,YXYXXXX,YYXYYXXyXyyx,1,49055,10000,15
ac19_32669,YXyXXXyx,YYxYXyyxxxx,1,49147,10000,17
ac19_32717,YXXYx,YYYXYYXYxxyyyX,1,49246,10000,18
ac19_32811,YYXXX,YXyXyXYxxxxyx,2,49421 101375,10000,15
ac19_3303,YXXyxYx,YYYYYXYxyX,2,4054 99453,10000,17
ac19_33075,YYXXYx,YYXyxYxyXyxYX,1,49949,10000,15
ac19_33080,YXYxxYXyxYXyx,YYxYXYxxYXyxyX,1,49960,10000,20
ac19_33282,YXXyXXYx,YYXyXYxyX,3,50309 132051 141746,10000,17
ac19_33371,YXyXXXXyx,YYXyXYxxyyX,2,50508 111182,10000,16
ac19_33390,YXyXXXXyx,YYXyXYxyxyx,2,50552 150387,10000,16
ac19_33405,YXXXyXyxx,YYxyxYXyxx,1,50581,10000,17
ac19_33415,YYXXXYX,YYXXXXyxYxyx,1,50604,10000,15
ac19_33435,YXXyXyx,YYxxYXyxyx,1,50640,10000,17
ac19_33514,YXyXXXyx,YYxyxyXYXyXyXXX,1,50807,10000,17
ac19_33803,YXyXXXyx,YYYxxxxxyxx,1,51413,10000,17
ac19_33905,YXyXXXXyx,YYXXyXXyyX,2,51660 139189,10000,16
ac19_34117,YXyXXyx,YYxxyxyxxYXYx,1,52058,10000,14
ac19_34569,YXYXXXX,YYXXXXyyxYx,2,52954 124968,10000,15
ac19_34580,YYXXXYX,YXYxxxYXyXyX,1,52975,10000,15
ac19_35070,YXyXXXXyx,YYXyyxxYXXyxx,1,53955,10000,18
ac19_3508,YYYXXyyXX,YXXYXXXXX,2,4294 122359,10000,17
ac19_35172,YYXXXyX,YYXXyxyxx,4,54158 97465 113728 137098,10000,15
ac19_35248,YXXyXyxx,YYXXXyyxyxx,1,54305,10000,17
ac19_35292,YYXXXXyx,YYXYXXyxyyx,2,54393 152096,10000,17
ac19_353,YXYxyx,YYXXXyyXyXyxYxx,3,883 32987 48765,10000,19
ac19_35373,YXXXyxxYx,YXYxYXXYxyxx,2,54552 81657,10000,17
ac19_35464,YXyXXyx,YYxYXyxYxxxyxyXYX,1,54735,10000,16
ac19_3566,YYXXXYxx,YYYxxyXXX,3,4358 37572 85230,10000,17
ac19_36109,YXYxxYXyx,YYxxyXXyxYX,1,56103,10000,17
ac19_36259,YYXXXyyxx,YYXyxxxyyx,2,56438 67577,10000,17
ac19_36350,YYXXXYxx,YYYYXXXyxyxYYYX,1,56611,10000,19
ac19_36591,YYXXXYX,YYXXyXyxYx,1,57101,10000,16
ac19_3666,YXXXYxx,YYYXXXyxyxyyxx,3,4474 29556 79973,10000,17
ac19_36685,YYXXXYX,YYYXyXXYYXX,2,57272 109505,10000,15
ac19_36702,YXyXXXyx,YYxYXyxxyxx,1,57306,10000,17
ac19_36913,YXyXXyx,YYxYxxyxxxyXYXX,1,57784,10000,16
ac19_3696,YYXXyx,YYYXyXXYX,4,4507 4842 49057 118230,10000,15
ac19_37598,YXYXyXXYXyX,YYxYxyXYXyXXyXXYXyXX,1,59257,10000,19
ac19_3782,YYXXXXYX,YYXYxyyXX,3,4601 69866 96745,10000,17
ac19_3797,YYXXYx,YYYxyXYxyyX,10,4619 17325 27179 30179 60867 85935 119587 127449 129711 144968,10000,15
ac19_3820,YXXXyxx,YYXyXYxyxYXXyx,4,4643 43409 94866 103456,10000,20
ac19_38457,YYXXXYx,YYXYYxYXXX,2,61054 95636,10000,14
ac19_38497,YXXXyxYx,YXXYxxyXX,2,61159 145275,10000,16
ac19_3866,YXXYXXyX,YYxYXyXYXyXyX,1,4693,10000,15
ac19_39128,YXyXXXyx,YYYxyyXYxyXXXyXyX,1,62499,10000,17
ac19_39288,YYXXXYx,YYxyxyXyXyx,1,62834,10000,17
ac19_39344,YXXyXYx,YYXXXyxyxxx,1,62956,10000,18
ac19_39368,YXXYxYxxx,YYXXyXyyxx,2,63003 152387,10000,17
ac19_39709,YXYXXXX,YYxYXyXXXXyxx,1,63688,10000,15
ac19_3983,YYXyxxxyX,YYXXyXXYxyX,1,4829,10000,15
ac19_39855,YXXXyXXYx,YXyxYXXXXX,4,64006 80782 98138 152225,10000,16
ac19_40312,YXXXXyXyx,YXXYxxxyxx,1,65053,10000,19
ac19_4039,YXyXXXyx,YYXyXYXyXYxyXyxyx,1,4891,10000,17
ac19_40625,YXXyXyx,YYXyxxYxyx,1,65751,10000,17
ac19_40684,YXXyxYxYxxxyX,YYxYxxyxYYxxyx,1,65887,10000,16
ac19_40708,YXYXXXX,YYXyXXXXyxxYx,1,65933,10000,15
ac19_40945,YXXyXyxx,YYYxxyXYxxx,1,66458,10000,17
ac19_41136,YYXXyxx,YYYYXYxYX,1,66917,10000,16
ac19_41186,YYYXXXyxx,YYYXXXYxxYX,1,67028,10000,17
ac19_41336,YXXYxxyxx,YYxYxYxxyx,1,67389,10000,18
ac19_41890,YYXXyXyyx,YYxYxxyxYYxxyx,1,68690,10000,16
ac19_420,YYXXXyX,YYXyyxxyxx,1,950,10000,15
ac19_42125,YYXXXYX,YYXyxxxYXyXX,1,69213,10000,15
ac19_42149,YXXYx,YYXYYXyxYYXyyx,1,69263,10000,18
ac19_42162,YXXXyXYx,YXXYxxyXX,1,69283,10000,17
ac19_42512,YYXYXyXYx,YXYxYXXyx,1,70084,10000,17
ac19_42516,YXXYx,YYYYXXyxyyxyyx,3,70089 83378 126421,10000,18
ac19_42570,YXXyXyx,YYYXyXyxxx,2,70206 128695,10000,14
ac19_42691,YXXYx,YYYXYYxyXYxyyX,3,70474 115337 151707,10000,18
ac19_42768,YXXYxxyxx,YYXXyXyxxYxx,1,70647,10000,19
ac19_43010,YXyXXXyx,YYXyXYXXyXyxYxyyX,1,71254,10000,17
ac19_43115,YXyXXXyx,YYXyXYXyXXXXyyxyx,1,71484,10000,17
ac19_43298,YYXXXYXX,YYYYXyyyX,1,71952,10000,17
ac19_43611,YYXXXYx,YYxYxYXYXXXX,1,72661,10000,17
ac19_4366,YXXYXXyX,YYXYXyyXX,2,5275 108362,10000,17
ac19_43752,YXXyXYx,YYXXXyxxyxx,2,72973 137582,10000,18
ac19_43768,YXyXXXXyx,YYXyyxYXyxx,2,73017 117530,10000,16
ac19_43792,YXXXyxYxx,YYXYxxxYXXX,1,73066,10000,17
ac19_43793,YXyXXXyx,YYXXyXYXyxxYxxyyx,1,73071,10000,17
ac19_43888,YXyXXXyx,YYYxxyXXXyyxx,1,73291,10000,17
ac19_44079,YXXXXyXXYx,YXYxxyXyxxyxx,2,73729 147313,10000,19
ac19_44158,YYXXXyX,YXyxxxxYXXXyx,1,73915,10000,16
ac19_44162,YYXXXyxx,YYXYXXXXYYx,1,73922,10000,17
ac19_44381,YXXYXXyxx,YXyXyxxxxx,1,74462,10000,19
ac19_44780,YYXXYXYYx,YYXyXYXYxx,1,75413,10000,17
ac19_44796,YXXyXyxx,YYYxxYXYxxx,2,75445 119080,10000,17
ac19_44938,YXyXXXyx,YYxyxxyXXYXyX,1,75773,10000,17
ac19_44946,YXYXXXX,YYXYYXXyyXyx,1,75800,10000,15
ac19_45019,YXXYXXyxx,YYXyXyxxxyxx,1,75963,10000,17
ac19_45056,YXYXyXXYXyX,YYYXyXXYXYXyXyyx,1,76081,10000,19
ac19_45389,YXXYx,YYYXyyyXYxyxyx,1,76858,10000,18
ac19_45519,YYYXXYXYX,YYYXXXXYx,1,77199,10000,17
ac19_45684,YYXXYXYYXXX,YYXYYXyXYYXXXyx,1,77594,10000,19
ac19_45731,YXyXXXyx,YYYXyxyyx,1,77700,10000,17
ac19_45824,YYXXXYX,YXXXXyxYxx,1,77924,10000,16
ac19_45851,YYXXYx,YYYXyxyXyyx,1,77981,10000,14
ac19_45978,YXXYxxyxx,YYXXyxxYxxxxx,1,78292,10000,19
ac19_46363,YXXXyXyxxx,YYYXYxYxxxx,1,79238,10000,17
ac19_46365,YXXyXyxx,YYYxxxYxyXX,1,79244,10000,17
ac19_46513,YXYXXXX,YYYXXXXyXyxx,1,79640,10000,15
ac19_46598,YXXXXyXXYx,YYXXyXXYxxyXX,1,79899,10000,19
ac19_46628,YYXXX,YYXYxYxyXyXyX,1,79974,10000,15
ac19_46939,YYXXXXX,YXYxYXyXXyx,2,80749 113470,10000,17
ac19_46944,YXyXXXyX,YYXXyXYxyxyxx,1,80774,10000,17
ac19_47020,YXXXyxYxx,YYYxxYYXXX,1,80972,10000,17
ac19_47021,YXyXXyx,YYxxyXyxxyxYXYXyX,1,80974,10000,16
ac19_47160,YYXXyXyxx,YYxxyXXyxyxx,2,81297 83561,10000,18
ac19_47208,YYXXXYXX,YYYXXyXYxyX,1,81409,10000,17
ac19_47367,YYXXXYX,YYxyXXyyxx,1,81781,10000,16
ac19_47452,YYXXXXYX,YYXyXXXYx,1,81971,10000,17
ac19_4756,YXyXXXyx,YYYXyxYxyXXyxyX,1,5719,10000,17
ac19_47717,YYXXXYx,YYXYYXyXyxyx,1,82619,10000,16
ac19_47793,YXYxxYXyx,YYxyXYYxyXYx,3,82845 128614 151626,10000,18
ac19_48216,YXXXyXyx,YYXyxYxyx,2,83987 97436,10000,17
ac19_48401,YYXXXyx,YYXXYXyXXYxyX,2,84493 105137,10000,19
ac19_48709,YXyXXyx,YYXXyXYXyyxyxx,1,85282,10000,14
ac19_48956,YXXYxxyX,YYXyXYYXXyx,1,85865,10000,17
ac19_49095,YYXXXYx,YYXyxYXYXyx,1,86209,10000,17
ac19_49255,YYXXYxYxyX,YXyxYXyxYXXYx,1,86603,10000,20
ac19_49265,YXXyXyX,YYXXXyyxyX,2,86615 137569,10000,15
ac19_49402,YYXXXYX,YYxyxyXXyx,2,86978 122867,10000,17
ac19_49604,YXXyXyxx,YYxxxYXYxyx,1,87473,10000,17
ac19_50043,YYXXXyxx,YYXYXXYYXXXYx,1,88666,10000,17
ac19_50052,YXyXXXyx,YYXyXYxYxyxYxyxyX,1,88689,10000,17
ac19_50154,YXXYx,YYYXYYXyxYXyyx,1,88946,10000,18
ac19_5016,YXXXYxx,YYXYXYYXXyyxx,3,6026 70622 102578,10000,17
ac19_50471,YXYxyx,YYYXyyxYxxYYx,2,89674 153248,10000,17
ac19_50610,YXYxxYXyxYXyx,YYxyXYxxYXyxYX,1,90026,10000,20
ac19_50841,YXXyXyxx,YYYxxxYYx,2,90583 139445,10000,17
ac19_50892,YYXXXXyXX,YXXyXXYxxxxxxyX,1,90721,10000,20
ac19_50910,YXXYx,YYYYXYYXYYXXyx,1,90757,10000,18
ac19_51017,YYXXyx,YYYXXYxYXXX,2,91055 137312,10000,15
ac19_51034,YYXXXXYX,YYYXYXyyX,1,91095,10000,17
ac19_51316,YXyXXXyX,YYXXXyyxx,1,91875,10000,17
ac19_51356,YYXXXYX,YYXyXXyxYx,2,91988 111297,10000,15
ac19_51462,YXXXyxx,YYXyXYxyXYxyx,4,92258 99362 99795 133609,10000,20
ac19_5159,YYXXXXX,YXyXXYxyXYx,2,6200 125605,10000,17
ac19_51600,YXYXXXX,YYYXyyXXyxxxyxx,1,92649,10000,15
ac19_51678,YXyXXXyx,YYYxyyXXyXYXyyX,1,92831,10000,17
ac19_51705,YXyXXyx,YYYxxxYxxxyxyXYX,1,92906,10000,16
ac19_51878,YYXXYx,YYYYYXXyxyyyx,1,93329,10000,15
ac19_52037,YXyXXXyx,YYXYxyXXXyxYxxyyx,1,93791,10000,17
ac19_52553,YXXYx,YYYXYYXYYXXyyx,1,95213,10000,18
ac19_52557,YXyXXXyx,YYXyXXYXyyxyx,1,95219,10000,17
ac19_52564,YXyXXXyx,YYYxyyXyXYxYxxxyX,1,95233,10000,17
ac19_52838,YXyXXXyx,YYXXyXYXyxYxxyxyX,1,95973,10000,17
ac19_52893,YXXYxxyX,YYXXXXXYx,3,96127 112000 112650,10000,17
ac19_52915,YXXXyxYx,YYxYXYXXXYX,1,96180,10000,17
ac19_52998,YXXXyxYx,YYXXYXXXXYx,1,96423,10000,16
ac19_53283,YYXXXYx,YYYXXXyxyx,1,97161,10000,14
ac19_5339,YXXYx,YYYXYYXXyyxyyx,1,6415,10000,18
ac19_53494,YXyXXyx,YYxyXyxxxyXYXYXyX,1,97798,10000,16
ac19_54072,YXYXXXX,YYYXYxyXyXyX,1,99380,10000,15
ac19_54134,YXYXXXX,YYXYYXyXyyx,1,99558,10000,15
ac19_54299,YYXYXXXyX,YYXyXYxyX,2,100053 120783,10000,17
ac19_54514,YXYXyXXYXyX,YYYXyXXyxYxyxyx,1,100635,10000,19
ac19_54616,YYXYYXXXyX,YYXYXXXYYXXXX,1,100913,10000,17
ac19_54765,YYXXXYx,YYYYXXYXYYYXX,1,101379,10000,17
ac19_54766,YXYxyx,YYXyXyxxxYxYXyx,2,101383 151938,10000,17
ac19_5478,YYYXXXyxx,YYYXYXXXYxx,2,6571 55749,10000,17
ac19_54835,YYXXYx,YYYXYxxyXyX,1,101578,10000,17
ac19_55019,YXXXXyxYx,YXXYXXyXYxYXXX,2,102092 143359,10000,19
ac19_55036,YYXYXXyXyx,YYXYXYXyXyX,1,102144,10000,21
ac19_55081,YXyXXXyx,YYxYXyyxxYxyx,1,102243,10000,17
ac19_55092,YYXXyxYXXyxx,YYXXyxxYXXYXXyx,2,102270 150426,10000,17
ac19_55217,YXXXyXXYx,YXyxxxxxyx,2,102611 145613,10000,16
ac19_5542,YYXXXYx,YXYxYxYXXXX,4,6647 59366 76816 140184,10000,14
