name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_22144,YXyXXXyx,YYXyyxxYxyxYx,1,30190,10000,17
ac19_23020,YXyXXyx,YYXXyXXYxxyxyxx,1,31614,10000,16
ac19_23123,YXXXyxx,YYXyxYxyXYxyX,4,31796 35873 56205 99686,10000,20
ac19_23190,YXYXyx,YYXXXXyXXyxYxxYxxyx,1,31911,10000,15
ac19_23535,YXyXXyx,YYxYxxyxYxyxyXYXX,1,32506,10000,17
ac19_23804,YXXyx,YYYYYXyxyyXyXXX,2,32989 156395,10000,15
ac19_23815,YXyXXXyx,YYXXyXYxxxYXyyxyX,1,33010,10000,17
ac19_24058,YXXyXyxx,YYYYxxxYx,3,33429 109062 117119,10000,15
ac19_2406,YXyXXXyx,YYxYXyxyxYxyx,1,3049,10000,17
ac19_24627,YXYxyx,YYYXyXyxxxYYx,2,34420 151071,10000,17
ac19_24749,YXyXXXXyx,YYxYxyxxyX,1,34634,10000,18
ac19_25143,YYXXXyx,YXXXYxxYXXXyX,1,35324,10000,14
ac19_25244,YYXXyxx,YYxYxYXXX,1,35486,10000,16
ac19_26044,YYXXXXyx,YYXYXXXyX,2,36911 42821,10000,17
ac19_26065,YXXyx,YYYYXyXyXyXyXXYX,2,36946 38607,10000,15
ac19_26211,YXXXyXyx,YYxyxYXXyxx,1,37189,10000,17
ac19_26598,YYXXXyxyxYx,YYXXXXyxyxyx,1,37891,10000,17
ac19_26644,YXyXXXyx,YYYxxxYXyxxYxxyyX,1,37973,10000,17
ac19_26716,YXyXXXyx,YYXXyXXYxyxYxyxyX,1,38106,10000,17
ac19_26841,YXYXXYx,YYYXXXyxyx,1,38331,10000,17
ac19_26942,YXXyXyX,YYYxyXXyxyX,1,38508,10000,14
ac19_26945,YXYxyx,YYXyXXyyXXyXyyx,1,38513,10000,19
ac19_27161,YXyXXXyx,YYxxxxYxyxxyXYX,1,38888,10000,17
ac19_27187,YYXXXXyXX,YYXXyxxxxxxyXXX,2,38929 151459,10000,20
ac19_27254,YXXXyXYx,YXXyxxxxyxx,1,39050,10000,19
ac19_27551,YXXYxxyxx,YYxxYxxxxx,1,39609,10000,19
ac19_27683,YXYxyx,YYXXyXyxxxYxx,2,39837 78449,10000,17
ac19_28131,YYXXXXyx,YXXyXXXYx,4,40647 62350 130941 137795,10000,17
ac19_28521,YXXYxxyX,YXYxYXXyXyx,1,41333,10000,17
ac19_28671,YXYxyXXyxYXyx,YYXXyxYXyxYXyx,2,41626 88499,10000,20
ac19_28696,YXXXyxx,YYXXyxYXyxYXyx,6,41677 99211 102712 135962 139334 143487,10000,20
ac19_28930,YXYxyx,YYXXyxxxYxxYx,2,42081 88422,10000,17
ac19_29061,YYXXXyxYX,YYXXXXXYx,1,42332,10000,17
ac19_29344,YXyXXXXyx,YYXyyxxYxxYxyx,1,42846,10000,18
ac19_2962,YXYXXYxyX,YYYXyXYxyxYXXyyx,1,3664,10000,18
ac19_30818,YXyXXyx,YYXYXyxyyxx,1,45538,10000,17
ac19_30896,YXXyx,YYYYYXyXyxyXyXXX,2,45686 90095,10000,15
ac19_31002,YXXyx,YYYYXyyyyxxxYx,2,45874 152805,10000,15
ac19_31130,YXyXXyx,YYXyXYYxxyxyxx,1,46143,10000,16
ac19_31298,YYXXYx,YYYXYYxYXyX,1,46444,10000,17
ac19_31511,YXXXyxYx,YXYXXXXYxyXYx,2,46842 151609,10000,17
ac19_31704,YYXXyxx,YYYYXXYYxxxxYX,1,47216,10000,19
ac19_31763,YYXXXYxYx,YYXYxYxYXX,1,47334,10000,16
ac19_31991,YYXXXyx,YXyxxYXXyxYXXyx,2,47758 51448,10000,16
ac19_32031,YXXXyxx,YYXyxYXXyxYxyX,4,47835 71946 72728 85132,10000,20
ac19_32132,YXyXXyx,YYxYxyxxyxxYX,1,48046,10000,16
ac19_32559,YXYxyx,YYXyXXyXyyXXyxx,1,48907,10000,19
ac19_32603,YYXXyxx,YYYYxxxYXXXX,1,49002,10000,19
ac19_32669,YXyXXXyx,YYxYXyyxxxx,1,49147,10000,17
ac19_3303,YXXyxYx,YYYYYXYxyX,2,4054 99453,10000,17
ac19_33080,YXYxxYXyxYXyx,YYxYXYxxYXyxyX,1,49960,10000,20
ac19_33371,YXyXXXXyx,YYXyXYxxyyX,2,50508 111182,10000,16
ac19_33390,YXyXXXXyx,YYXyXYxyxyx,2,50552 150387,10000,16
ac19_33400,YXXyx,YYYYYXyyyxxxyxx,2,50569 152290,10000,15
ac19_33514,YXyXXXyx,YYxyxyXYXyXyXXX,1,50807,10000,17
ac19_33803,YXyXXXyx,YYYxxxxxyxx,1,51413,10000,17
ac19_33905,YXyXXXXyx,YYXXyXXyyX,2,51660 139189,10000,16
ac19_34117,YXyXXyx,YYxxyxyxxYXYx,1,52058,10000,16
ac19_35070,YXyXXXXyx,YYXyyxxYXXyxx,1,53955,10000,18
ac19_353,YXYxyx,YYXXXyyXyXyxYxx,3,883 32987 48765,10000,19
ac19_35464,YXyXXyx,YYxYXyxYxxxyxyXYX,1,54735,10000,17
ac19_35874,YXXyXyX,YYYXyyyxx,2,55644 103813,10000,14
ac19_36119,YXXyx,YYYXYXyyxyyXyXXX,1,56124,10000,15
ac19_36350,YYXXXYxx,YYYYXXXyxyxYYYX,1,56611,10000,19
ac19_3667,YYXXXyxxx,YYYYXXYXYxx,2,4475 126009,10000,14
ac19_36702,YXyXXXyx,YYxYXyxxyxx,1,57306,10000,17
ac19_36913,YXyXXyx,YYxYxxyxxxyXYXX,1,57784,10000,17
ac19_3820,YXXXyxx,YYXyXYxyxYXXyx,4,4643 43409 94866 103456,10000,20
ac19_38497,YXXXyxYx,YXXYxxyXX,2,61159 145275,10000,14
ac19_38740,YXXyx,YYYYYXyyyxxxxxyx,2,61652 114038,10000,15
ac19_39128,YXyXXXyx,YYYxyyXYxyXXXyXyX,1,62499,10000,17
ac19_39288,YYXXXYx,YYxyxyXyXyx,1,62834,10000,17
ac19_39855,YXXXyXXYx,YXyxYXXXXX,4,64006 80782 98138 152225,10000,16
ac19_39948,YXXyx,YYYYXyyyyxYxxxxx,2,64223 110168,10000,15
ac19_40312,YXXXXyXyx,YXXYxxxyxx,1,65053,10000,19
ac19_4039,YXyXXXyx,YYXyXYXyXYxyXyxyx,1,4891,10000,17
ac19_40625,YXXyXyx,YYXyxxYxyx,1,65751,10000,17
ac19_40945,YXXyXyxx,YYYxxyXYxxx,1,66458,10000,17
ac19_41136,YYXXyxx,YYYYXYxYX,1,66917,10000,16
ac19_41336,YXXYxxyxx,YYxYxYxxyx,1,67389,10000,18
ac19_420,YYXXXyX,YYXyyxxyxx,1,950,10000,15
ac19_42162,YXXXyXYx,YXXYxxyXX,1,69283,10000,17
ac19_42768,YXXYxxyxx,YYXXyXyxxYxx,1,70647,10000,19
ac19_43010,YXyXXXyx,YYXyXYXXyXyxYxyyX,1,71254,10000,17
ac19_43115,YXyXXXyx,YYXyXYXyXXXXyyxyx,1,71484,10000,17
ac19_43187,YXXyx,YYYXYXyxyyyxxxYx,2,71652 79285,10000,15
ac19_43611,YYXXXYx,YYxYxYXYXXXX,1,72661,10000,17
ac19_43768,YXyXXXXyx,YYXyyxYXyxx,2,73017 117530,10000,16
ac19_43792,YXXXyxYxx,YYXYxxxYXXX,1,73066,10000,17
ac19_43793,YXyXXXyx,YYXXyXYXyxxYxxyyx,1,73071,10000,17
ac19_43888,YXyXXXyx,YYYxxyXXXyyxx,1,73291,10000,17
ac19_44158,YYXXXyX,YXyxxxxYXXXyx,1,73915,10000,16
ac19_44381,YXXYXXyxx,YXyXyxxxxx,1,74462,10000,19
ac19_44796,YXXyXyxx,YYYxxYXYxxx,2,75445 119080,10000,15
ac19_44938,YXyXXXyx,YYxyxxyXXYXyX,1,75773,10000,17
ac19_45019,YXXYXXyxx,YYXyXyxxxyxx,1,75963,10000,17
ac19_45519,YYYXXYXYX,YYYXXXXYx,1,77199,10000,17
ac19_45684,YYXXYXYYXXX,YYXYYXyXYYXXXyx,1,77594,10000,19
ac19_45692,YXXyx,YYYXYXyxxyyyXyyXYX,1,77611,10000,15
ac19_45731,YXyXXXyx,YYYXyxyyx,1,77700,10000,17
ac19_45978,YXXYxxyxx,YYXXyxxYxxxxx,1,78292,10000,19
ac19_46363,YXXXyXyxxx,YYYXYxYxxxx,1,79238,10000,17
ac19_47020,YXXXyxYxx,YYYxxYYXXX,1,80972,10000,17
ac19_47021,YXyXXyx,YYxxyXyxxyxYXYXyX,1,80974,10000,17
ac19_4756,YXyXXXyx,YYYXyxYxyXXyxyX,1,5719,10000,17
ac19_47717,YYXXXYx,YYXYYXyXyxyx,1,82619,10000,15
ac19_48401,YYXXXyx,YYXXYXyXXYxyX,2,84493 105137,10000,19
ac19_48709,YXyXXyx,YYXXyXYXyyxyxx,1,85282,10000,16
ac19_48956,YXXYxxyX,YYXyXYYXXyx,1,85865,10000,17
ac19_49095,YYXXXYx,YYXyxYXYXyx,1,86209,10000,17
ac19_49255,YYXXYxYxyX,YXyxYXyxYXXYx,1,86603,10000,20
ac19_50052,YXyXXXyx,YYXyXYxYxyxYxyxyX,1,88689,10000,17
ac19_50305,YXXyx,YYXYYxYYXyxyXyyXyX,1,89284,10000,15
ac19_50471,YXYxyx,YYYXyyxYxxYYx,2,89674 153248,10000,17
ac19_50610,YXYxxYXyxYXyx,YYxyXYxxYXyxYX,1,90026,10000,20
ac19_50841,YXXyXyxx,YYYxxxYYx,2,90583 139445,10000,17
ac19_50892,YYXXXXyXX,YXXyXXYxxxxxxyX,1,90721,10000,20
ac19_51034,YYXXXXYX,YYYXYXyyX,1,91095,10000,17
ac19_51462,YXXXyxx,YYXyXYxyXYxyx,4,92258 99362 99795 133609,10000,20
ac19_51678,YXyXXXyx,YYYxyyXXyXYXyyX,1,92831,10000,17
ac19_51705,YXyXXyx,YYYxxxYxxxyxyXYX,1,92906,10000,17
ac19_52037,YXyXXXyx,YYXYxyXXXyxYxxyyx,1,93791,10000,17
ac19_52557,YXyXXXyx,YYXyXXYXyyxyx,1,95219,10000,17
ac19_52564,YXyXXXyx,YYYxyyXyXYxYxxxyX,1,95233,10000,17
ac19_52773,YXXyx,YYYYXyyyyxxYxxx,2,95805 107966,10000,15
ac19_52838,YXyXXXyx,YYXXyXYXyxYxxyxyX,1,95973,10000,17
ac19_52893,YXXYxxyX,YYXXXXXYx,3,96127 112000 112650,10000,17
ac19_52998,YXXXyxYx,YYXXYXXXXYx,1,96423,10000,14
ac19_53424,YXXyx,YYYXYXyxxyyyXyXXX,1,97606,10000,15
ac19_53494,YXyXXyx,YYxyXyxxxyXYXYXyX,1,97798,10000,17
ac19_54299,YYXYXXXyX,YYXyXYxyX,2,100053 120783,10000,17
ac19_54616,YYXYYXXXyX,YYXYXXXYYXXXX,1,100913,10000,17
ac19_54765,YYXXXYx,YYYYXXYXYYYXX,1,101379,10000,17
ac19_54766,YXYxyx,YYXyXyxxxYxYXyx,2,101383 151938,10000,17
ac19_54835,YYXXYx,YYYXYxxyXyX,1,101578,10000,17
ac19_55016,YXXyx,YYYYXyxyyyXyXXX,1,102085,10000,15
ac19_55019,YXXXXyxYx,YXXYXXyXYxYXXX,2,102092 143359,10000,19
ac19_55036,YYXYXXyXyx,YYXYXYXyXyX,1,102144,10000,17
ac19_55081,YXyXXXyx,YYxYXyyxxYxyx,1,102243,10000,17
ac19_55217,YXXXyXXYx,YXyxxxxxyx,2,102611 145613,10000,16
ac19_555,YYXXXyX,YXyxYXXXyxx,16,1091 5089 8923 26851 36479 44034 54710 56750 59686 70467 74772 81095 90460 108712 130332 144781,10000,15
ac19_56581,YXYXXYx,YYXyyXYxxYX,1,106510,10000,17
ac19_56897,YYXXXyxxx,YYXXXYxYXYxx,1,107417,10000,14
ac19_56971,YXYXyx,YYXYxYXXyxyyXyyXYxYYx,1,107603,10000,15
ac19_56972,YXYxyx,YYXyXXyyXyxYXyx,1,107607,10000,17
ac19_5705,YXyXXXyx,YYXyXYXXyxxYxxyyX,1,6836,10000,17
ac19_57517,YXYXXYx,YYxyXXYXyx,1,109152,10000,17
ac19_57915,YXXYxxyX,YYXXyyXYxYX,1,110290,10000,17
ac19_57992,YYXXXYxx,YYYXYYXXyyxyx,1,110483,10000,19
ac19_58149,YXyXXXyx,YYxyXyxyXYX,1,110951,10000,17
ac19_58570,YYXXYxYxyX,YXYxyXYxxyX,1,112095,10000,20
ac19_58661,YXyXXXyx,YYxyxxyXXXX,1,112335,10000,17
ac19_58707,YYXXXYx,YYXYXXyyxx,1,112463,10000,15
ac19_58740,YXyXXXyx,YYXyyxYxyxxYx,1,112571,10000,17
ac19_58757,YXYXXYx,YYXyyxxYXyxYXX,1,112615,10000,16
ac19_59170,YXyXXXyx,YYXyyxxYXyxYxyxYx,1,113830,10000,17
ac19_59227,YXXyx,YYXYYxyyXyxyXyXXX,1,113989,10000,15
ac19_59576,YYXXXXyx,YXyxxxYXXyx,1,115001,10000,17
ac19_59776,YXyXXXyx,YYXXyXYXyxYxxxyyX,1,115557,10000,17
ac19_60368,YXyXXyx,YYXYXyxyxxYxxYXyyx,1,117426,10000,17
ac19_60770,YXyXXXyx,YYXXXXyyxyX,1,118705,10000,17
ac19_62288,YXyXXyx,YYXXXyXXXyyxyxx,1,123282,10000,16
ac19_62373,YXyXXyx,YYXXYxxyXXyxyxx,1,123542,10000,17
ac19_62437,YXyXXXyx,YYXYxyXyxyX,1,123733,10000,17
ac19_62603,YYXXyxx,YYXXYxYxYX,1,124194,10000,16
ac19_63028,YXyXXXyx,YYXyXYxxyxyXX,1,125476,10000,17
ac19_63210,YXyXXyx,YYXYXyxyxxYxYxxyx,1,125985,10000,17
ac19_63358,YYXXXYx,YYXYxYxyyXX,1,126469,10000,15
ac19_6501,YXXyx,YYYYXyyyyXyyxYxx,1,7813,10000,15
ac19_65012,YXyXXXyx,YYYXyxYxyxYxyyX,1,131595,10000,17
ac19_65206,YYXXXYxx,YYXYYxxyXYX,1,132233,10000,19
ac19_65219,YXYXXXYXXXyxYx,YYxxxyxxxyXyXyX,1,132284,10000,17
ac19_65522,YXXyXyX,YYYxyyxYxxyX,1,133204,10000,14
ac19_65737,YXXYxYxx,YYxyxyXyX,1,133848,10000,17
ac19_65753,YXXYxYxxx,YYYYXyXyxxx,1,133893,10000,17
ac19_66015,YXYxyx,YYXyXXyyXXyyx,1,134737,10000,17
ac19_66187,YXyXXXyx,YYYXyXXyXyxyX,1,135212,10000,17
ac19_66471,YXXyx,YYXYYxyXyxyyxxxYx,1,136059,10000,15
ac19_66482,YXyXXXyx,YYYxyyXYxxyXXyX,1,136097,10000,17
ac19_66724,YXXyXyxx,YYYxxxxYYxx,1,136825,10000,19
ac19_66802,YXyXXyx,YYXYXyxyxYxxxYxyx,1,137107,10000,17
ac19_66939,YXyXXXyx,YYYxyyXXXyXXXXyyX,1,137503,10000,17
ac19_67055,YYXXXyx,YXyxxxxxyXyxx,2,137936 144949,10000,19
ac19_67256,YYXXyxx,YYYxxYYxYXXXX,1,138597,10000,19
ac19_67659,YXYXXYx,YYxyXyXyxyx,1,139896,10000,17
ac19_67669,YXyXXyx,YYYXyxyxyxYx,1,139933,10000,17
ac19_67821,YXYxyx,YYXyxYYxxYxYYxx,1,140485,10000,19
ac19_67868,YXXyx,YYYYYYXyxyyXyXyX,2,140635 144639,10000,15
ac19_67934,YXyXXXyx,YYXyXYXyXyyxx,1,140882,10000,17
ac19_68420,YXYXXYxyX,YYYxyXyxxyyX,1,142457,10000,18
ac19_68854,YXXXyXXyx,YYxyxxYXyx,1,143855,10000,19
ac19_69027,YYXXyx,YYYXyXXYxYX,1,144413,10000,17
ac19_6917,YXYxyx,YYYXyXXyyXXyxyxYx,1,8325,10000,19
ac19_69378,YXXyXyxx,YYxyxYXYx,1,145546,10000,17
ac19_69456,YXXYxxyx,YYXyxxxYxYx,1,145807,10000,17
ac19_6964,YXyXXXyx,YYxyxxyXYXyXYxyXX,1,8377,10000,17
ac19_69707,YYXXXYx,YYxxyXXYX,1,146518,10000,15
ac19_69810,YXYxyx,YYYXyyxYxYYxx,1,146857,10000,17
ac19_69914,YXyXXXXyx,YYXyXYxyyxx,1,147190,10000,18
ac19_70028,YXXYxxyxx,YYXXyXXXyxxxx,1,147594,10000,19
ac19_70328,YXyXXXXyx,YYxxYXyxYxyxyX,1,148537,10000,18
ac19_7037,YYXXXyX,YYXXXXyxyxx,1,8462,10000,15
ac19_70482,YXyXXXyx,YYXyXYXXyXyxxyX,1,149067,10000,17
ac19_70497,YXYxyx,YYYXyXXyyXXyXyxyx,1,149106,10000,19
ac19_70576,YXyXXyx,YYxyXXyyxxyxYXYXyX,1,149352,10000,17
ac19_70762,YXYxyx,YYXXyyXXyyXyxxx,1,149975,10000,19
ac19_71301,YXyXXXyx,YYYXyyXXyyx,1,151705,10000,17
ac19_71847,YXyXXXXyx,YYxyxyXYXyXYxyX,1,153547,10000,18
ac19_72113,YXXYXXyxx,YYYXyXyxyxx,1,154435,10000,17
ac19_72328,YYXXyxx,YYYYYXYxyX,1,155161,10000,17
ac19_72393,YXXyXyX,YYYXyxYxxyxyxx,1,155383,10000,14
ac19_72700,YXYxyx,YYXyXXyyXyxxx,1,156516,10000,17
ac19_7284,YYXXXyXX,YXyxYXXXyxx,3,8769 16286 101025,10000,17
ac19_7436,YXyXXyx,YYxYxxYXyxxyxyXYX,1,8958,10000,17
ac19_8907,YXYxyx,YYXyXXyyXyxxxYx,1,10789,10000,19
ac19_8958,YXyXXXyx,YYXYxxyXXXyXyyx,1,10851,10000,17
ac19_9271,YXXXyxx,YYXyXYxyxYxyX,4,11275 53831 55559 119422,10000,20
ac19_9954,YXXYXXyxx,YYxyXXYxyX,1,12180,10000,16
