name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_27187,YYXXXXyXX,YYXXyxxxxxxyXXX,2,38929 151459,100000,20
ac19_27254,YXXXyXYx,YXXyxxxxyxx,1,39050,100000,19
ac19_27551,YXXYxxyxx,YYxxYxxxxx,1,39609,100000,19
ac19_27683,YXYxyx,YYXXyXyxxxYxx,2,39837 78449,100000,17
ac19_28048,YYXXyx,YYXXXYYxYXX,1,40495,100000,15
ac19_28131,YYXXXXyx,YXXyXXXYx,4,40647 62350 130941 137795,100000,17
ac19_28510,YYXXyxx,YYYYYYXYXYYx,1,41313,100000,16
ac19_28516,YXXYx,YYYXYYXyyxYXyx,2,41321 62329,100000,18
ac19_28930,YXYxyx,YYXXyxxxYxxYx,2,42081 88422,100000,17
ac19_29344,YXyXXXXyx,YYXyyxxYxxYxyx,1,42846,100000,16
ac19_30096,YYXXYx,YYxyxYXyX,1,44177,100000,15
ac19_30155,YXXYx,YYXYxyXYxyXYxyyX,1,44296,100000,18
ac19_30981,YXXYx,YYYXYYXYYYXXyx,2,45838 49761,100000,18
ac19_31277,YYXXyXyxx,YYxxyxxYXXyxx,1,46397,100000,19
ac19_31298,YYXXYx,YYYXYYxYXyX,1,46444,100000,17
ac19_31511,YXXXyxYx,YXYXXXXYxyXYx,2,46842 151609,100000,17
ac19_31653,YXXYx,YYYXYxyyXYXyyx,1,47123,100000,18
ac19_31687,YXXYx,YYYYXXyxYYXYYX,1,47182,100000,18
ac19_31763,YYXXXYxYx,YYXYxYxYXX,1,47334,100000,16
ac19_31936,YYXXyx,YYYXXXYYxyX,1,47657,100000,15
ac19_31991,YYXXXyx,YXyxxYXXyxYXXyx,2,47758 51448,100000,16
ac19_32241,YXXYx,YYYXYYYXYYXXyx,1,48253,100000,18
ac19_32596,YYXXyxYXXyxYXyX,YXyxYXXyxxYXXyx,1,48982,100000,17
ac19_32643,YXXYx,YYYXYXyyXYYxyx,1,49084,100000,18
ac19_32717,YXXYx,YYYXYYXYxxyyyX,1,49246,100000,18
ac19_33075,YYXXYx,YYXyxYxyXyxYX,1,49949,100000,15
ac19_33093,YXXYx,YYYXyyxYYXyyyXYx,1,49993,100000,18
ac19_33435,YXXyXyx,YYxxYXyxyx,1,50640,100000,17
ac19_35070,YXyXXXXyx,YYXyyxxYXXyxx,1,53955,100000,16
ac19_35172,YYXXXyX,YYXXyxyxx,4,54158 97465 113728 137098,100000,15
ac19_35195,YXXYx,YYYYXXyxYYYXYX,1,54204,100000,18
ac19_35292,YYXXXXyx,YYXYXXyxyyx,2,54393 152096,100000,15
ac19_36350,YYXXXYxx,YYYYXXXyxyxYYYX,1,56611,100000,19
ac19_36372,YXXYx,YYYYXXyyxyxyyx,1,56656,100000,18
ac19_39192,YYXXXyX,YYXYxyXXyXXX,1,62628,100000,17
ac19_39288,YYXXXYx,YYxyxyXyXyx,1,62834,100000,17
ac19_40312,YXXXXyXyx,YXXYxxxyxx,1,65053,100000,19
ac19_40625,YXXyXyx,YYXyxxYxyx,1,65751,100000,17
ac19_40963,YXXYx,YYYxyyXYXyxyyx,1,66493,100000,18
ac19_41136,YYXXyxx,YYYYXYxYX,1,66917,100000,16
ac19_42149,YXXYx,YYXYYXyxYYXyyx,1,69263,100000,18
ac19_42162,YXXXyXYx,YXXYxxyXX,1,69283,100000,17
ac19_42200,YYXXYYxYXyyx,YYXyyxYXyxYXyyx,1,69368,100000,17
ac19_42516,YXXYx,YYYYXXyxyyxyyx,3,70089 83378 126421,100000,18
ac19_42691,YXXYx,YYYXYYxyXYxyyX,3,70474 115337 151707,100000,18
ac19_42768,YXXYxxyxx,YYXXyXyxxYxx,1,70647,100000,19
ac19_43148,YXXYx,YYXYYxyyXYXyyx,1,71568,100000,18
ac19_43611,YYXXXYx,YYxYxYXYXXXX,1,72661,100000,17
ac19_43752,YXXyXYx,YYXXXyxxyxx,2,72973 137582,100000,18
ac19_44079,YXXXXyXXYx,YXYxxyXyxxyxx,2,73729 147313,100000,19
ac19_44158,YYXXXyX,YXyxxxxYXXXyx,1,73915,100000,16
ac19_44162,YYXXXyxx,YYXYXXXXYYx,1,73922,100000,17
ac19_44381,YXXYXXyxx,YXyXyxxxxx,1,74462,100000,19
ac19_44414,YXXYx,YYYYxyyXYXyyx,1,74538,100000,18
ac19_45019,YXXYXXyxx,YYXyXyxxxyxx,1,75963,100000,17
ac19_45272,YXXYx,YYYYxYXyyyXYXyyx,1,76566,100000,18
ac19_45389,YXXYx,YYYXyyyXYxyxyx,1,76858,100000,18
ac19_45473,YXYXYx,YYYXyyyXyxYXXYYxYYx,1,77081,100000,19
ac19_45519,YYYXXYXYX,YYYXXXXYx,1,77199,100000,17
ac19_45851,YYXXYx,YYYXyxyXyyx,1,77981,100000,17
ac19_45978,YXXYxxyxx,YYXXyxxYxxxxx,1,78292,100000,19
ac19_46363,YXXXyXyxxx,YYYXYxYxxxx,1,79238,100000,17
ac19_46598,YXXXXyXXYx,YYXXyXXYxxyXX,1,79899,100000,19
ac19_46649,YYXXXyX,YYYYXyyxyyx,1,80030,100000,15
ac19_47452,YYXXXXYX,YYXyXXXYx,1,81971,100000,15
ac19_47717,YYXXXYx,YYXYYXyXyxyx,1,82619,100000,16
ac19_48281,YYXXXyX,YYxyXXXyx,4,84183 140513 147893 154709,100000,15
ac19_48401,YYXXXyx,YYXXYXyXXYxyX,2,84493 105137,100000,19
ac19_49095,YYXXXYx,YYXyxYXYXyx,1,86209,100000,17
ac19_49502,YXXXyXYx,YYXXXXyXYXX,1,87200,100000,15
ac19_50043,YYXXXyxx,YYXYXXYYXXXYx,1,88666,100000,17
ac19_50096,YXXXyXYx,YXyXYXXYXyx,1,88806,100000,15
ac19_50154,YXXYx,YYYXYYXyxYXyyx,1,88946,100000,18
ac19_50841,YXXyXyxx,YYYxxxYYx,2,90583 139445,100000,17
ac19_50892,YYXXXXyXX,YXXyXXYxxxxxxyX,1,90721,100000,20
ac19_50910,YXXYx,YYYYXYYXYYXXyx,1,90757,100000,18
ac19_51017,YYXXyx,YYYXXYxYXXX,2,91055 137312,100000,15
ac19_51034,YYXXXXYX,YYYXYXyyX,1,91095,100000,17
ac19_51418,YXXYx,YYYxyXYXYYXyyx,1,92143,100000,18
ac19_51878,YYXXYx,YYYYYXXyxyyyx,1,93329,100000,15
ac19_52553,YXXYx,YYYXYYXYYXXyyx,1,95213,100000,18
ac19_54299,YYXYXXXyX,YYXyXYxyX,2,100053 120783,100000,17
ac19_54616,YYXYYXXXyX,YYXYXXXYYXXXX,1,100913,100000,17
ac19_54765,YYXXXYx,YYYYXXYXYYYXX,1,101379,100000,17
ac19_54835,YYXXYx,YYYXYxxyXyX,1,101578,100000,17
ac19_55019,YXXXXyxYx,YXXYXXyXYxYXXX,2,102092 143359,100000,19
ac19_55036,YYXYXXyXyx,YYXYXYXyXyX,1,102144,100000,17
ac19_55217,YXXXyXXYx,YXyxxxxxyx,2,102611 145613,100000,16
ac19_55987,YYXXYx,YYYXYxxyXXYYX,1,104819,100000,17
ac19_56581,YXYXXYx,YYXyyXYxxYX,1,106510,100000,17
ac19_56970,YYXXyxx,YYYYXXYxYYxYx,1,107601,100000,16
ac19_57417,YXXyXYx,YYYxyxxyXyX,1,108838,100000,15
ac19_57517,YXYXXYx,YYxyXXYXyx,1,109152,100000,17
ac19_57622,YYXXXXYX,YYYYXXyyX,1,109413,100000,17
ac19_57992,YYXXXYxx,YYYXYYXXyyxyx,1,110483,100000,19
ac19_58411,YYXXyx,YYXXXXYxxxYXX,1,111648,100000,15
ac19_58707,YYXXXYx,YYXYXXyyxx,1,112463,100000,16
ac19_58757,YXYXXYx,YYXyyxxYXyxYXX,1,112615,100000,16
ac19_58964,YXXYx,YYXYYXyyxYXyyx,1,113245,100000,18
ac19_59363,YXXYx,YYYXYXYYxxyyyX,1,114337,100000,18
ac19_59555,YXXYx,YYYYXYXYYYXXyx,1,114920,100000,18
ac19_59576,YYXXXXyx,YXyxxxYXXyx,1,115001,100000,17
ac19_59930,YXXYx,YYYXXyyxyyxYYX,1,116073,100000,18
ac19_59983,YXXYx,YYYXYYYXXyxyyx,1,116261,100000,18
ac19_60142,YXXYx,YYYxyXYYXYXyyx,1,116795,100000,18
ac19_60439,YXXXyXXyx,YYxxyxYXXyxx,1,117615,100000,17
ac19_61253,YYXXyxx,YYYYYYXYXYxxYYX,1,120061,100000,16
ac19_61807,YXXYx,YYXYXyyXYXYxxyyx,1,121737,100000,18
ac19_62315,YYXXXyX,YYYxyXyyX,1,123378,100000,15
ac19_62603,YYXXyxx,YYXXYxYxYX,1,124194,100000,16
ac19_63042,YXXYx,YYYXYXyxYYXyyx,1,125503,100000,18
ac19_63358,YYXXXYx,YYXYxYxyyXX,1,126469,100000,16
ac19_64565,YXXYx,YYYXYXYYYXXyyx,1,130168,100000,18
ac19_64974,YXXXyXyX,YYxYxxyxyxx,1,131463,100000,17
ac19_65140,YXXyXYx,YYYxyyXX,1,132013,100000,15
ac19_65206,YYXXXYxx,YYXYYxxyXYX,1,132233,100000,19
ac19_65219,YXYXXXYXXXyxYx,YYxxxyxxxyXyXyX,1,132284,100000,17
ac19_65737,YXXYxYxx,YYxyxyXyX,1,133848,100000,17
ac19_65753,YXXYxYxxx,YYYYXyXyxxx,1,133893,100000,17
ac19_66533,YYXXXXYX,YYxyXXXYxyX,1,136278,100000,15
ac19_66560,YXXYx,YYYXyyyXYYxyx,1,136353,100000,18
ac19_66724,YXXyXyxx,YYYxxxxYYxx,1,136825,100000,19
ac19_66930,YXXYx,YYYxyyXYYXyyx,1,137486,100000,18
ac19_67055,YYXXXyx,YXyxxxxxyXyxx,2,137936 144949,100000,19
ac19_67077,YYXXXXYX,YYXyxYXXXyx,1,138015,100000,15
ac19_67659,YXYXXYx,YYxyXyXyxyx,1,139896,100000,17
ac19_67987,YYXXyxx,YYXXYYxYYxYx,1,141054,100000,16
ac19_68196,YXXYx,YYYXXyyxYYXYYX,1,141769,100000,18
ac19_68854,YXXXyXXyx,YYxyxxYXyx,1,143855,100000,19
ac19_69027,YYXXyx,YYYXyXXYxYX,1,144413,100000,17
ac19_69081,YXXYx,YYYxyyXYXYXyyx,1,144602,100000,18
ac19_69378,YXXyXyxx,YYxyxYXYx,1,145546,100000,17
ac19_69456,YXXYxxyx,YYXyxxxYxYx,1,145807,100000,17
ac19_69555,YYXXYx,YYYYXYYxyXX,1,146097,100000,15
ac19_69707,YYXXXYx,YYxxyXXYX,1,146518,100000,16
ac19_69914,YXyXXXXyx,YYXyXYxyyxx,1,147190,100000,16
ac19_70028,YXXYxxyxx,YYXXyXXXyxxxx,1,147594,100000,19
ac19_70328,YXyXXXXyx,YYxxYXyxYxyxyX,1,148537,100000,18
ac19_70568,YXXYx,YYYXYYxyXYXyyx,1,149335,100000,18
ac19_70634,YXXYx,YYYYxYXyyyxyyXyyyx,1,149532,100000,18
ac19_70767,YXXYx,YYXYYxyXYYXyyx,1,149984,100000,18
ac19_71847,YXyXXXXyx,YYxyxyXYXyXYxyX,1,153547,100000,16
ac19_72113,YXXYXXyxx,YYYXyXyxyxx,1,154435,100000,17
ac19_72328,YYXXyxx,YYYYYXYxyX,1,155161,100000,17
