name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_5375,YXYXyx,YYYYYxyXyXXYXyX,1,6459,501,17
ac19_5378,YXyXXXyx,YYYxyXXXyxYxyyx,1,6463,501,17
ac19_5418,YXYXyx,YYYXyXXyXXyxYxx,1,6507,501,16
ac19_5437,YXYXyx,YYXyXyXXXYxYxyx,1,6527,501,16
ac19_5489,YXYXyx,YYYxxYYXyxyyXyX,2,6583 46905,501,16
ac19_5705,YXyXXXyx,YYXyXYXXyxxYxxyyX,1,6836,501,17
ac19_5732,YXYXyx,YYYYxyXyXyyxx,1,6868,501,17
ac19_5759,YXYXyx,YYXyyXXXYxYxx,2,6902 101408,501,16
ac19_5778,YXYXyx,YYXYxyXXyyXyxxx,2,6925 130512,501,17
ac19_5807,YXYXyx,YYYxYxyXXyxyXyX,1,6958,501,16
ac19_5879,YXYXYx,YYYXyyyXyxYYXXYxYYx,1,7052,501,18
ac19_5901,YXYXyx,YYYXyXXyyyxYx,2,7078 97525,501,16
ac19_5927,YYXXXyxx,YYxYXXXXX,8,7111 15670 62662 64802 83712 89743 111983 133395,501,17
ac19_5929,YXYXyx,YYXyXyyXyxxxx,1,7113,501,16
ac19_5942,YXXXyxx,YYXyxYxyx,19,7128 10266 18919 37182 41461 44021 45392 53010 56713 68196 71954 76742 102612 105827 123383 129098 132063 154472 156469,501,16
ac19_5947,YXyXXyx,YYXXXXyyxxx,2,7133 98312,501,16
ac19_5977,YXyXXyx,YYXyXYxYXyxxyyX,2,7171 142069,501,17
ac19_5979,YXYXyx,YYYYxxYXyyyXX,2,7173 108519,501,17
ac19_5986,YXYXyx,YYXXXyXyyxYxxyx,1,7184,501,17
ac19_6022,YXYXyx,YYXYYxxYXyyXX,2,7235 19490,501,16
ac19_6057,YYXXXyXYX,YYXyxYXXyX,1,7282,501,16
ac19_6106,YXYXyx,YYYYYYXyXXyXX,2,7343 133183,501,18
ac19_6147,YXXXyxx,YYXyXYxyXXX,6,7392 41252 45459 46418 71411 104446,501,16
ac19_6149,YXYXyx,YYxYYxYXyxyXXyX,2,7394 30348,501,16
ac19_6319,YXYXyx,YYYXXyxyXXXYYxx,2,7599 38515,501,16
ac19_6324,YXyXXyx,YYXYxyXYXyyXyxyx,2,7604 132380,501,17
ac19_6428,YXYXyx,YYYxxxYXXyxyXXX,1,7725,501,18
ac19_6468,YXYXyx,YYYxYYxyyXXyX,2,7772 9157,501,17
ac19_6517,YXYXyx,YYXYxyXXXyyxxYx,1,7834,501,17
ac19_6523,YXYXyx,YYYYYXXyXXXYx,2,7843 38487,501,17
ac19_6554,YYXyxYXXyx,YXyxYXyxxyXyx,1,7883,501,17
ac19_6588,YXyXXyx,YYxyxxxxYXX,3,7921 78373 154701,501,16
ac19_6664,YXyXXyx,YYYxxxyXXyyXX,1,8006,501,17
ac19_6665,YXYXyx,YYYXYxyyyXXyyxx,1,8008,501,17
ac19_6682,YXYXyx,YYXyXXXYXYYxx,1,8031,501,17
ac19_6685,YXYXyx,YYYYxYXyxyyXyXX,1,8035,501,17
ac19_6728,YXYXyx,YYXyxyXyXXXYYxx,2,8083 102728,501,18
ac19_6750,YXYXyx,YYYXyyXYXXXXYYx,1,8114,501,19
ac19_6765,YXYXyx,YYYYxYXyxyXyyXX,2,8138 43727,501,18
ac19_6789,YXYXyx,YYYxxYxyyXyXX,2,8168 111970,501,19
ac19_6814,YXYXyx,YYYxxxYXyXXyX,2,8196 14635,501,16
ac19_6865,YXyXXyx,YYXXYxyXXyyxyX,2,8263 77743,501,18
ac19_6964,YXyXXXyx,YYxyxxyXYXyXYxyXX,1,8377,501,19
ac19_6967,YXYXyx,YYYxxYXyxyyXXyX,1,8380,501,17
ac19_7035,YXyXXXyX,YYXyxYXyxyx,1,8460,501,15
ac19_7053,YXYXyx,YYYXXXXXXYxYxyx,1,8481,501,16
ac19_7071,YXXXyxx,YYXXXXyXYxyX,6,8508 21601 22643 56270 74310 96689,501,16
ac19_7080,YXXYxxyx,YYxYxYYxxyX,2,8520 83674,501,17
ac19_7129,YXXXyxx,YYXyyXXYYxyX,1,8580,501,16
ac19_7151,YXyXXXyx,YYXyXYXyyXXXyyX,1,8606,501,17
ac19_7206,YXYXyx,YYXYxYxYXyXXX,1,8672,501,10
ac19_7255,YXYXyx,YYYXYxyXyyXXYYx,1,8737,501,17
ac19_7319,YXYXyx,YYXYxyXXyXXyxYxxx,1,8814,501,17
ac19_7423,YXyXXyx,YYYxyxyxYXyxYxx,1,8943,501,18
ac19_7436,YXyXXyx,YYxYxxYXyxxyxyXYX,1,8958,501,18
ac19_7441,YXYXyx,YYYYxxyyXyXXX,1,8964,501,17
ac19_7453,YXYXyx,YYYXXXXyyxxYx,2,8978 22511,501,17
ac19_7460,YXYXYx,YYXyyXYxxYXyx,1,8989,501,15
ac19_7545,YXYXyx,YYXYxxyXyXXXXYx,1,9103,501,17
ac19_7567,YXYXyx,YYYYXYYXXXXXX,2,9127 110815,501,16
ac19_7611,YXyXXyx,YYYxyxYXYxyxyXyyX,2,9176 124897,501,17
ac19_7709,YXXXyxx,YYXXyxYXyX,17,9297 11159 11912 29500 30916 37356 47266 61865 84989 105212 115948 119267 131433 139432 146819 148694 150272,501,16
ac19_7745,YXXYxxyx,YYxYxYxxyXX,2,9343 153219,501,17
ac19_7750,YXYXyx,YYXXyXyyxxxYx,2,9350 37128,501,17
ac19_7788,YXYXyx,YYXXyXyyxYxxxyx,1,9395,501,17
ac19_7801,YXYXyx,YYYxYYXXyxyyXXX,2,9409 115696,501,19
ac19_7802,YXYXyx,YYYYxyxYXyXXXyX,1,9410,501,18
ac19_7847,YXXYx,YYXYXYYXyyxx,5,9467 46071 61308 105036 151447,501,15
ac19_7859,YXYXyx,YYYXXXXXXYxYx,1,9482,501,18
ac19_7899,YXyXXyx,YYYXyxYxxxyxx,1,9530,501,16
ac19_8048,YXyXXXyx,YYXXyXYxxyxyx,2,9706 52075,501,18
ac19_8079,YXYXyx,YYYXyyyXXYYYx,1,9742,501,17
ac19_8081,YXYXyx,YYYXyXXXyxxxx,2,9744 146980,501,16
ac19_8088,YXyXXXyx,YYXyXXYxyXyyx,2,9751 18000,501,16
ac19_8125,YXyXXXyx,YYXXyXXYxyxyx,2,9803 134553,501,16
ac19_8139,YXYXyx,YYYYYxYXyyXXX,2,9818 67075,501,17
ac19_8223,YXYXyx,YYXXyXXXyxxYxxx,1,9919,501,17
ac19_8232,YXYXyx,YYYXyXXyyxYxx,4,9931 107775 117948 133140,501,16
ac19_8245,YXyXXyx,YYYxxyyXyXX,2,9947 32599,501,16
ac19_8266,YXXXyxx,YYXyXYXXyX,10,9972 19674 37386 47024 51726 58108 79817 96826 106150 117929,501,16
ac19_8267,YXYXyx,YYXXXyXyyXYxYYx,2,9975 15225,501,17
ac19_8294,YXYXyx,YYYYYxyyxyXXyXX,2,10005 53300,501,17
ac19_8300,YXYXyx,YYYxyXXyyXXYx,2,10013 120383,501,16
ac19_8356,YXYXyx,YYYXyyXXXXYYx,2,10083 95250,501,17
ac19_8428,YXYXyx,YYYXyyXXyXYYx,2,10176 86407,501,17
ac19_8502,YXYXyx,YYXYxYYXyXXXX,2,10267 49253,501,17
ac19_8579,YXYXyx,YYYxYxyXyXXYxyX,1,10369,501,16
ac19_8591,YXyXXXyx,YYYxyXXyxyx,2,10386 68600,501,18
ac19_8666,YXYXyx,YYXYxyXyyXyxxYx,2,10482 146403,501,16
ac19_8679,YXYXyx,YYYxxYYXyxyyXXX,2,10497 106395,501,17
ac19_8700,YXYXyx,YYXYxyXyXyXyxxx,2,10521 87784,501,16
ac19_8721,YXXYXXyx,YXXXyXXYx,2,10547 66395,501,15
ac19_8780,YXXXyxx,YYXXyXXXYXyx,2,10621 20077,501,16
ac19_8798,YXYXyx,YYYYXyXyXyxxx,2,10640 120715,501,16
ac19_8841,YXYXyx,YYYYYxyXyyXXX,1,10701,501,17
ac19_8868,YXYXyx,YYXyyXXyxxxxx,2,10739 73859,501,18
ac19_8912,YXYXyx,YYYYYxYXyXXXYxyyX,1,10794,501,18
ac19_8926,YXYXyx,YYXYxxxxyXyXyXX,2,10811 139826,501,19
ac19_8953,YXYXyx,YYYXXXXXXXYYx,2,10845 26347,501,17
ac19_8958,YXyXXXyx,YYXYxxyXXXyXyyx,1,10851,501,18
ac19_9079,YXYXyx,YYXYxxyXyXyXXYx,3,11018 56175 146204,501,17
ac19_9120,YXXXyxx,YYXyxYXyxxx,10,11070 12154 39402 44407 46472 50099 57299 99298 128657 135024,501,16
ac19_9196,YXXXXYxYxx,YXYXXXyxxxx,2,11173 64600,501,16
ac19_9271,YXXXyxx,YYXyXYxyxYxyX,4,11275 53831 55559 119422,501,20
ac19_9303,YXYXyx,YYXYxyXXXyyxxxx,2,11311 142328,501,17
ac19_9436,YXXXyxx,YYXyXXXYXXyX,2,11474 144695,501,16
ac19_9479,YXYXyx,YYYXYxYXyyyXXYx,1,11532,501,17
ac19_9490,YXyXXyx,YYXYxyyxyXX,1,11547,501,17
ac19_9535,YXXXyxx,YYXXyXYXyX,8,11605 12651 39651 90376 104211 132890 137616 145653,501,16
ac19_9545,YXYXyx,YYYYYXXXXXXYxyXYX,2,11617 133743,501,19
ac19_9552,YXYXyx,YYYXXXXyXyxxx,2,11627 128080,501,15
ac19_9564,YXYXyx,YYXXXyXyXYYxx,4,11643 79570 100828 108046,501,15
ac19_9583,YXYXyx,YYYXyxyyXXXYYxx,2,11668 57497,501,16
ac19_9620,YXYXyx,YYYXXXXXXYYYx,1,11722,501,18
ac19_9700,YXYXyx,YYXyyxyXyyXYxYYxx,1,11832,501,15
ac19_9750,YXXYx,YYXYXyyxYYXyyx,1,11898,501,18
ac19_9799,YXYXyx,YYYXyXyyXXYYx,2,11962 155179,501,17
ac19_9874,YXYXyx,YYYXXYXXXXXXYYx,2,12071 134113,501,19
ac19_9917,YXYXyx,YYYXyxyXyXXYxYx,2,12128 66130,501,16
ac19_9934,YXXYx,YYYYXXYXyyxyyx,2,12149 111273,501,15
ac19_9958,YXXXyxx,YYXXyxYXyx,21,12185 15088 17474 21140 27411 29272 36014 45376 45979 58103 61321 68458 101198 102393 115424 115708 118978 129532 145533 145839 147638,501,16
ac19_10021,YXYXyx,YYYYxxyyXXXYXyX,1,12265,501,17
ac19_10044,YXYXyx,YYXyyxyXXXXYYxx,1,12294,501,17
ac19_10077,YXXXyxx,YYXyxxxYXXyX,1,12339,501,16
ac19_10083,YXYxYXXYx,YYXyyxYXyyx,1,12347,501,19
ac19_10099,YXYXyx,YYYXyXXyxyyxYxyxx,1,12369,501,19
ac19_10129,YXyXXXyx,YYXXyXyxyXX,1,12410,501,17
ac19_10146,YXXXyxx,YYXyxYXXyXXX,1,12428,501,16
ac19_10161,YXYxxYXyx,YYxyXYxxYX,7,12450 75975 88347 103137 109169 148469 149808,501,16
ac19_10176,YXYXyx,YYYXXXXyyxxxx,2,12471 18398,501,17
ac19_10292,YXyXXXyx,YYYxxxyXXXyyx,2,12631 80906,501,16
ac19_10442,YXYXyx,YYYxYXyyXXXYxyX,1,12841,501,14
ac19_10444,YXYXyx,YYYxYXyXXyyxx,1,12844,501,16
ac19_10457,YXYXyx,YYYXyyyXyxxxx,2,12860 44368,501,17
ac19_10576,YXyXXXyx,YYXyyxxxYXXyx,1,13002,501,17
ac19_10602,YXYxYXXyx,YYxyXYxYXX,5,13037 36489 47611 73835 92249,501,16
ac19_10611,YXYXyx,YYXYYxxyXXyXX,2,13048 88735,501,16
ac19_10650,YXYXyx,YYYYxYxyyXyXX,2,13092 116552,501,18
ac19_10910,YXYXyx,YYXyXyyxyxxxx,2,13421 62187,501,17
ac19_10920,YXYXyx,YYYxYYxyXXXyX,1,13436,501,17
ac19_10926,YXXXyxx,YYXyxYxxxxyx,4,13442 103257 130025 139205,501,16
ac19_10934,YXXYx,YYYYXYXyxyyXYx,1,13452,501,15
ac19_10940,YXyXXyx,YYxyxYXYXYxyxYxyXyx,2,13459 56060,501,16
ac19_11070,YXYXyx,YYYxYXyxyyXXXYx,2,13637 93008,501,17
ac19_11129,YXyXXyx,YYXYXyyXyxyX,2,13713 15850,501,18
ac19_11149,YXYXyx,YYYXYxyXyXyXXYx,3,13746 21319 65755,501,16
ac19_11206,YXYXyx,YYXXyyXyxxxxx,2,13828 121639,501,18
ac19_11242,YXXXyxx,YYXXXXyxYxyx,3,13876 69879 135071,501,16
ac19_11283,YXYXyx,YYYxxYXyyXyXX,2,13926 147418,501,18
ac19_11328,YXYXyx,YYXXXyXXYYxYx,2,13983 53589,501,17
ac19_11382,YXYXyx,YYYxxYYXXyxyXXX,2,14053 89061,501,17
ac19_11468,YXYXyx,YYXyxyXXXXYxYxx,1,14168,501,16
ac19_11547,YXYXyx,YYXXXXyXYYxxx,2,14272 52501,501,16
ac19_11620,YXYXyx,YYYxYYXyxyyXyXX,2,14371 23681,501,18
ac19_11753,YYXXYxYXX,YYXXyXYYx,1,14560,501,18
ac19_11767,YXYXyx,YYYxYYXyXXyXX,2,14581 153621,501,18
ac19_11809,YXXYx,YYYXYxyXYXyyyx,1,14636,501,18
ac19_11813,YXYXyx,YYXyyXXXYxYYx,1,14644,501,17
ac19_11864,YXYXyx,YYYYYYxyyXXyX,2,14718 21126,501,17
ac19_11899,YXYXyx,YYYxYYXyyXXyX,1,14764,501,17
ac19_12101,YXXYx,YYYXXyyxyxYX,5,15043 29859 42270 82992 116649,501,15
ac19_12110,YXYXyx,YYYXXyxyXXyxxxx,1,15054,501,17
ac19_12121,YXYXyx,YYxYYxyXXyyXX,2,15073 141112,501,17
ac19_12262,YXYXyx,YYYXyxyyXXXYYYx,2,15268 153521,501,18
ac19_12321,YXXXyxx,YYXyXYxyx,26,15346 16610 25072 28318 37063 37653 38278 40153 45654 52355 69773 75951 91937 99078 109536 116266 118783 120155 126899 133713 137393 141152 142527 148136 148692 151647,501,16
ac19_12353,YXyXXyx,YYXyxYxxxyyxYX,2,15392 41289,501,16
ac19_12383,YXYXyx,YYYYYxyyXXyyX,1,15435,501,16
ac19_12439,YXYXyx,YYYXyXXXXYYYx,1,15515,501,17
ac19_12453,YXYXyx,YYYXXXXyyxxyxYx,1,15540,501,17
ac19_12465,YXYXyx,YYYYXXXXXXYYX,2,15554 42283,501,17
ac19_12500,YXXXyxx,YYXyxYXXyX,8,15599 20582 62672 71155 74044 145552 151064 153961,501,16
ac19_12636,YXYXyx,YYYYYxYXXyXXX,2,15784 29709,501,19
ac19_12651,YXYXyx,YYXXXyxyXXXYxYx,1,15805,501,16
ac19_12702,YXyXXXyx,YYXYxxxyXXyyx,1,15885,501,18
ac19_12723,YYXXYxxYx,YXYxxxxYXX,1,15912,501,16
ac19_12806,YXyXXyx,YYYXyyXXYxYxyyxyx,2,16033 17364,501,17
ac19_12814,YXYXyx,YYxyXXyyXXYxx,2,16047 65828,501,15
ac19_12858,YXYXyx,YYYYYXyXyyyxx,2,16109 58546,501,17
ac19_12875,YXYXyx,YYYxYYXyXyyXX,2,16133 24807,501,18
ac19_12880,YXyXXXyx,YYYxyxYxxyXyx,2,16141 95315,501,16
ac19_12887,YXYXyx,YYXyyXXXYxyXYYx,1,16148,501,16
ac19_12895,YXyXXyx,YYXyXYxxxyyXX,1,16159,501,16
ac19_12975,YXYXyx,YYYxYxyXyXXYX,2,16262 119126,501,17
ac19_13003,YXyXXyx,YYYxyxxyxYxYXyx,1,16304,501,17
ac19_13033,YXXXyxx,YYXXyxYxyX,17,16341 18758 21574 34750 41813 41996 47161 53316 70450 91700 96298 96432 103525 114858 128817 135365 148754,501,16
ac19_13049,YXYXyx,YYYYxyXXXyyxx,1,16362,501,16
ac19_13076,YXYXyx,YYYxYYxyXyyXYxyXX,1,16394,501,17
ac19_13088,YXyXXyx,YYXyyxyXyXX,2,16411 102341,501,17
ac19_13121,YXYXyx,YYYxYYXXyyXXX,2,16459 124605,501,17
ac19_13139,YXYXyx,YYXXXyXyyxxxxyx,2,16481 109159,501,18
ac19_13160,YXYXyx,YYXyXYxxYxxYXyXYXyX,2,16509 147150,501,16
ac19_13179,YYXYXyXXX,YYXyxYXyX,4,16534 28145 48642 95178,501,16
ac19_13201,YXYXyx,YYYXXyXyyyxxx,2,16567 128665,501,18
ac19_13343,YXYXyx,YYXyXXyXXYxYxyx,2,16758 91792,501,16
ac19_13372,YXYXyx,YYXYxyXXXyXyxxYxx,1,16796,501,18
ac19_13440,YXyXXXyx,YYYxyxxYXXyyXyX,2,16881 139415,501,17
ac19_13514,YXXXyxx,YYXXyxYxxyx,5,16986 37445 58931 65458 136798,501,16
ac19_13563,YXYXyx,YYYYXYYxYXyXyXX,2,17049 46103,501,19
ac19_13588,YXYXyx,YYYYXyXXXXYxx,1,17079,501,16
ac19_13627,YXyXXXyx,YYYxxxYXyyXyx,2,17135 154862,501,16
ac19_13665,YXYXyx,YYYYXyxyXXXXXYx,2,17190 132132,501,17
ac19_13759,YXyXXyx,YYxYxxxyxyxYX,2,17316 90310,501,17
ac19_13890,YXXXYxx,YYXXYYxyX,2,17514 120720,501,15
