name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_4613,YXYXyx,YYXYxxxyXyXXXYx,1,5554,501,17
ac19_4616,YXXXyxx,YYXyXYxyX,28,5557 8015 16642 17999 19150 20594 27853 35000 47623 50266 56229 62913 70592 79000 82350 83623 90281 98088 121730 122984 125356 127844 130798 136977 149774 149872 151092 156271,501,16
ac19_4627,YXYXyx,YYYYxYXyyXXXX,1,5570,501,18
ac19_4671,YXyXXyX,YYXXyxxyxYXyx,1,5619,501,15
ac19_4683,YYXXXyxYX,YYXXYYXXyX,4,5635 10584 54979 111512,501,16
ac19_4704,YXYXyx,YYYYYxyXXXyXX,2,5657 131594,501,19
ac19_4756,YXyXXXyx,YYYXyxYxyXXyxyX,1,5719,501,17
ac19_4974,YYXXYYxyX,YYXXYYXXYx,2,5978 104629,501,15
ac19_5031,YXXYx,YYXYxxxYYXXyyX,1,6042,501,15
ac19_5196,YXYxxyXyx,YYXXyyxYXXyXyx,1,6243,501,18
ac19_5230,YXXyXyx,YYxxYYxxyx,2,6286 107895,501,15
ac19_5262,YXXYx,YYYxyxyyXYXyyx,1,6322,501,18
ac19_5268,YXXXyxx,YYXXyXYxxyX,10,6331 62986 68882 102997 105126 106144 123656 132767 142401 147072,501,16
ac19_5303,YXYXyx,YYYYXyxyXXXXYYx,2,6371 24930,501,19
ac19_5327,YXYXyx,YYYYxyxYXyXyyXX,2,6398 105754,501,18
ac19_5418,YXYXyx,YYYXyXXyXXyxYxx,1,6507,501,16
ac19_5437,YXYXyx,YYXyXyXXXYxYxyx,1,6527,501,16
ac19_5489,YXYXyx,YYYxxYYXyxyyXyX,2,6583 46905,501,16
ac19_5705,YXyXXXyx,YYXyXYXXyxxYxxyyX,1,6836,501,17
ac19_5879,YXYXYx,YYYXyyyXyxYYXXYxYYx,1,7052,501,18
ac19_5901,YXYXyx,YYYXyXXyyyxYx,2,7078 97525,501,16
ac19_5927,YYXXXyxx,YYxYXXXXX,8,7111 15670 62662 64802 83712 89743 111983 133395,501,17
ac19_5929,YXYXyx,YYXyXyyXyxxxx,1,7113,501,16
ac19_5942,YXXXyxx,YYXyxYxyx,19,7128 10266 18919 37182 41461 44021 45392 53010 56713 68196 71954 76742 102612 105827 123383 129098 132063 154472 156469,501,16
ac19_5947,YXyXXyx,YYXXXXyyxxx,2,7133 98312,501,16
ac19_5979,YXYXyx,YYYYxxYXyyyXX,2,7173 108519,501,17
ac19_6022,YXYXyx,YYXYYxxYXyyXX,2,7235 19490,501,16
ac19_6057,YYXXXyXYX,YYXyxYXXyX,1,7282,501,16
ac19_6106,YXYXyx,YYYYYYXyXXyXX,2,7343 133183,501,18
ac19_6147,YXXXyxx,YYXyXYxyXXX,6,7392 41252 45459 46418 71411 104446,501,16
ac19_6319,YXYXyx,YYYXXyxyXXXYYxx,2,7599 38515,501,16
ac19_6428,YXYXyx,YYYxxxYXXyxyXXX,1,7725,501,18
ac19_6554,YYXyxYXXyx,YXyxYXyxxyXyx,1,7883,501,17
ac19_6664,YXyXXyx,YYYxxxyXXyyXX,1,8006,501,17
ac19_6685,YXYXyx,YYYYxYXyxyyXyXX,1,8035,501,17
ac19_6728,YXYXyx,YYXyxyXyXXXYYxx,2,8083 102728,501,18
ac19_6750,YXYXyx,YYYXyyXYXXXXYYx,1,8114,501,19
ac19_6765,YXYXyx,YYYYxYXyxyXyyXX,2,8138 43727,501,18
ac19_6964,YXyXXXyx,YYxyxxyXYXyXYxyXX,1,8377,501,19
ac19_7035,YXyXXXyX,YYXyxYXyxyx,1,8460,501,15
ac19_7071,YXXXyxx,YYXXXXyXYxyX,6,8508 21601 22643 56270 74310 96689,501,16
ac19_7080,YXXYxxyx,YYxYxYYxxyX,2,8520 83674,501,17
ac19_7129,YXXXyxx,YYXyyXXYYxyX,1,8580,501,16
ac19_7151,YXyXXXyx,YYXyXYXyyXXXyyX,1,8606,501,17
ac19_7436,YXyXXyx,YYxYxxYXyxxyxyXYX,1,8958,501,18
ac19_7460,YXYXYx,YYXyyXYxxYXyx,1,8989,501,15
ac19_7545,YXYXyx,YYXYxxyXyXXXXYx,1,9103,501,17
ac19_7709,YXXXyxx,YYXXyxYXyX,17,9297 11159 11912 29500 30916 37356 47266 61865 84989 105212 115948 119267 131433 139432 146819 148694 150272,501,16
ac19_7745,YXXYxxyx,YYxYxYxxyXX,2,9343 153219,501,17
ac19_7750,YXYXyx,YYXXyXyyxxxYx,2,9350 37128,501,17
ac19_7801,YXYXyx,YYYxYYXXyxyyXXX,2,9409 115696,501,19
ac19_7847,YXXYx,YYXYXYYXyyxx,5,9467 46071 61308 105036 151447,501,15
ac19_7859,YXYXyx,YYYXXXXXXYxYx,1,9482,501,18
ac19_7899,YXyXXyx,YYYXyxYxxxyxx,1,9530,501,16
ac19_8125,YXyXXXyx,YYXXyXXYxyxyx,2,9803 134553,501,16
ac19_8223,YXYXyx,YYXXyXXXyxxYxxx,1,9919,501,17
ac19_8245,YXyXXyx,YYYxxyyXyXX,2,9947 32599,501,16
ac19_8266,YXXXyxx,YYXyXYXXyX,10,9972 19674 37386 47024 51726 58108 79817 96826 106150 117929,501,16
ac19_8300,YXYXyx,YYYxyXXyyXXYx,2,10013 120383,501,16
ac19_8356,YXYXyx,YYYXyyXXXXYYx,2,10083 95250,501,17
ac19_8666,YXYXyx,YYXYxyXyyXyxxYx,2,10482 146403,501,16
ac19_8679,YXYXyx,YYYxxYYXyxyyXXX,2,10497 106395,501,17
ac19_8700,YXYXyx,YYXYxyXyXyXyxxx,2,10521 87784,501,16
ac19_8721,YXXYXXyx,YXXXyXXYx,2,10547 66395,501,15
ac19_8780,YXXXyxx,YYXXyXXXYXyx,2,10621 20077,501,16
ac19_8798,YXYXyx,YYYYXyXyXyxxx,2,10640 120715,501,16
ac19_8841,YXYXyx,YYYYYxyXyyXXX,1,10701,501,17
ac19_8926,YXYXyx,YYXYxxxxyXyXyXX,2,10811 139826,501,19
ac19_8958,YXyXXXyx,YYXYxxyXXXyXyyx,1,10851,501,18
ac19_9079,YXYXyx,YYXYxxyXyXyXXYx,3,11018 56175 146204,501,17
ac19_9120,YXXXyxx,YYXyxYXyxxx,10,11070 12154 39402 44407 46472 50099 57299 99298 128657 135024,501,16
ac19_9196,YXXXXYxYxx,YXYXXXyxxxx,2,11173 64600,501,16
ac19_9271,YXXXyxx,YYXyXYxyxYxyX,4,11275 53831 55559 119422,501,20
ac19_9303,YXYXyx,YYXYxyXXXyyxxxx,2,11311 142328,501,17
ac19_9436,YXXXyxx,YYXyXXXYXXyX,2,11474 144695,501,16
ac19_9490,YXyXXyx,YYXYxyyxyXX,1,11547,501,17
ac19_9535,YXXXyxx,YYXXyXYXyX,8,11605 12651 39651 90376 104211 132890 137616 145653,501,16
ac19_9545,YXYXyx,YYYYYXXXXXXYxyXYX,2,11617 133743,501,19
ac19_9583,YXYXyx,YYYXyxyyXXXYYxx,2,11668 57497,501,16
ac19_9620,YXYXyx,YYYXXXXXXYYYx,1,11722,501,18
ac19_9750,YXXYx,YYXYXyyxYYXyyx,1,11898,501,18
ac19_9799,YXYXyx,YYYXyXyyXXYYx,2,11962 155179,501,17
ac19_9934,YXXYx,YYYYXXYXyyxyyx,2,12149 111273,501,15
ac19_9958,YXXXyxx,YYXXyxYXyx,21,12185 15088 17474 21140 27411 29272 36014 45376 45979 58103 61321 68458 101198 102393 115424 115708 118978 129532 145533 145839 147638,501,16
ac19_10021,YXYXyx,YYYYxxyyXXXYXyX,1,12265,501,17
ac19_10044,YXYXyx,YYXyyxyXXXXYYxx,1,12294,501,17
ac19_10077,YXXXyxx,YYXyxxxYXXyX,1,12339,501,16
ac19_10083,YXYxYXXYx,YYXyyxYXyyx,1,12347,501,19
ac19_10099,YXYXyx,YYYXyXXyxyyxYxyxx,1,12369,501,19
ac19_10129,YXyXXXyx,YYXXyXyxyXX,1,12410,501,17
ac19_10146,YXXXyxx,YYXyxYXXyXXX,1,12428,501,16
ac19_10161,YXYxxYXyx,YYxyXYxxYX,7,12450 75975 88347 103137 109169 148469 149808,501,16
ac19_10176,YXYXyx,YYYXXXXyyxxxx,2,12471 18398,501,17
ac19_10457,YXYXyx,YYYXyyyXyxxxx,2,12860 44368,501,17
ac19_10602,YXYxYXXyx,YYxyXYxYXX,5,13037 36489 47611 73835 92249,501,16
ac19_10611,YXYXyx,YYXYYxxyXXyXX,2,13048 88735,501,16
ac19_10650,YXYXyx,YYYYxYxyyXyXX,2,13092 116552,501,18
ac19_10920,YXYXyx,YYYxYYxyXXXyX,1,13436,501,17
ac19_10926,YXXXyxx,YYXyxYxxxxyx,4,13442 103257 130025 139205,501,16
ac19_10934,YXXYx,YYYYXYXyxyyXYx,1,13452,501,15
ac19_10940,YXyXXyx,YYxyxYXYXYxyxYxyXyx,2,13459 56060,501,16
ac19_11149,YXYXyx,YYYXYxyXyXyXXYx,3,13746 21319 65755,501,16
ac19_11242,YXXXyxx,YYXXXXyxYxyx,3,13876 69879 135071,501,16
ac19_11283,YXYXyx,YYYxxYXyyXyXX,2,13926 147418,501,18
ac19_11328,YXYXyx,YYXXXyXXYYxYx,2,13983 53589,501,17
ac19_11382,YXYXyx,YYYxxYYXXyxyXXX,2,14053 89061,501,17
ac19_11620,YXYXyx,YYYxYYXyxyyXyXX,2,14371 23681,501,18
ac19_11753,YYXXYxYXX,YYXXyXYYx,1,14560,501,18
ac19_11767,YXYXyx,YYYxYYXyXXyXX,2,14581 153621,501,18
ac19_11809,YXXYx,YYYXYxyXYXyyyx,1,14636,501,18
ac19_11864,YXYXyx,YYYYYYxyyXXyX,2,14718 21126,501,17
ac19_12101,YXXYx,YYYXXyyxyxYX,5,15043 29859 42270 82992 116649,501,15
ac19_12121,YXYXyx,YYxYYxyXXyyXX,2,15073 141112,501,17
ac19_12262,YXYXyx,YYYXyxyyXXXYYYx,2,15268 153521,501,18
ac19_12321,YXXXyxx,YYXyXYxyx,26,15346 16610 25072 28318 37063 37653 38278 40153 45654 52355 69773 75951 91937 99078 109536 116266 118783 120155 126899 133713 137393 141152 142527 148136 148692 151647,501,16
ac19_12353,YXyXXyx,YYXyxYxxxyyxYX,2,15392 41289,501,16
ac19_12383,YXYXyx,YYYYYxyyXXyyX,1,15435,501,16
ac19_12500,YXXXyxx,YYXyxYXXyX,8,15599 20582 62672 71155 74044 145552 151064 153961,501,16
ac19_12651,YXYXyx,YYXXXyxyXXXYxYx,1,15805,501,16
ac19_12702,YXyXXXyx,YYXYxxxyXXyyx,1,15885,501,18
ac19_12723,YYXXYxxYx,YXYxxxxYXX,1,15912,501,16
ac19_12858,YXYXyx,YYYYYXyXyyyxx,2,16109 58546,501,17
ac19_12875,YXYXyx,YYYxYYXyXyyXX,2,16133 24807,501,18
ac19_12880,YXyXXXyx,YYYxyxYxxyXyx,2,16141 95315,501,16
ac19_13003,YXyXXyx,YYYxyxxyxYxYXyx,1,16304,501,17
ac19_13033,YXXXyxx,YYXXyxYxyX,17,16341 18758 21574 34750 41813 41996 47161 53316 70450 91700 96298 96432 103525 114858 128817 135365 148754,501,16
ac19_13049,YXYXyx,YYYYxyXXXyyxx,1,16362,501,16
ac19_13076,YXYXyx,YYYxYYxyXyyXYxyXX,1,16394,501,17
ac19_13088,YXyXXyx,YYXyyxyXyXX,2,16411 102341,501,17
ac19_13121,YXYXyx,YYYxYYXXyyXXX,2,16459 124605,501,17
ac19_13160,YXYXyx,YYXyXYxxYxxYXyXYXyX,2,16509 147150,501,16
ac19_13179,YYXYXyXXX,YYXyxYXyX,4,16534 28145 48642 95178,501,16
ac19_13372,YXYXyx,YYXYxyXXXyXyxxYxx,1,16796,501,18
ac19_13514,YXXXyxx,YYXXyxYxxyx,5,16986 37445 58931 65458 136798,501,16
ac19_13563,YXYXyx,YYYYXYYxYXyXyXX,2,17049 46103,501,19
ac19_13665,YXYXyx,YYYYXyxyXXXXXYx,2,17190 132132,501,17
ac19_13890,YXXXYxx,YYXXYYxyX,2,17514 120720,501,15
ac19_13906,YXYXyx,YYYYYYXyXXXyX,2,17534 60119,501,18
ac19_13920,YXYXyx,YYXyXXyyxxxxxYX,1,17554,501,18
ac19_13952,YYXXYxyxx,YYYYXXyxxx,3,17607 94724 132356,501,15
ac19_13989,YXyXYxx,YYXXyyXyyxyx,2,17657 69905,501,16
ac19_14043,YYXXXyX,YYXYxxyyXyx,1,17744,501,16
ac19_14215,YXyXXyx,YYXXYxxxyyxx,1,17981,501,18
ac19_14231,YXYxxYXyx,YYXyyxYXyyx,1,18005,501,19
ac19_14333,YXyXXXyx,YYXYxxxxyyx,1,18159,501,17
ac19_14521,YXyXXyx,YYxYXyxyxyXYXyyX,2,18443 141133,501,16
ac19_14532,YXyXXXyx,YYYxyyXXXyXYxyXyX,1,18457,501,18
ac19_14549,YXXYx,YYYXYXYYxyXyyx,1,18479,501,15
ac19_14628,YXYXyx,YYXyyXyXXYYxx,2,18593 46941,501,17
ac19_14690,YXXXyxx,YYXyXYxyXYxyX,6,18686 42350 91270 105757 107011 138475,501,20
ac19_14702,YXYXyx,YYYYYxyyXyyXX,1,18705,501,18
ac19_14751,YXyXXyx,YYXXyXYxyxyxx,2,18779 115579,501,16
ac19_14888,YXXYx,YYYYXXyxYYXyyyXYx,1,18982,501,18
ac19_14945,YXYXyx,YYYYxYXyXXyyX,3,19063 109776 114300,501,16
ac19_15145,YXYXYx,YYYxYXyyXYYxyXXyx,1,19360,501,18
ac19_15169,YXXXyxx,YYXyXXXYxyx,5,19392 45151 58790 78096 145395,501,16
ac19_15232,YXYXyx,YYxYxyxYXyyXXyX,1,19486,501,16
ac19_15507,YYXXyxx,YYYYYYXYxYYYYX,1,19903,501,16
ac19_15551,YXYXyx,YYYxYxyxxyXyXXX,2,19964 64790,501,18
ac19_15562,YXXXYxxxyx,YYYxxxyXYYx,1,19980,501,15
ac19_15579,YXYXyx,YYYYYXyXXXXXYxxyX,1,20005,501,17
ac19_15582,YXXXXyXyx,YYxxxxxyXX,2,20011 133586,501,15
ac19_15596,YXXYx,YYYXXyyXYXYxx,1,20028,501,15
ac19_15698,YXYXyx,YYYxYxyxYXyXyXX,2,20172 99434,501,17
ac19_15815,YXXyxYXXyxx,YYXyXYXyxYXXyx,1,20355,501,19
ac19_15866,YXXXyXYx,YXyxxxyxx,1,20430,501,15
ac19_15873,YXXXyxx,YYXXXXXyXYXyx,2,20443 59342,501,16
ac19_16012,YXYXyx,YYYYYYXXyxyXXXX,1,20642,501,18
ac19_16040,YXyXXXyx,YYXXyxYxxxyyX,2,20686 97302,501,16
ac19_16068,YXXXyxx,YYXyXYXXyx,8,20727 95679 108004 117181 128756 140401 149704 154344,501,16
ac19_16108,YXYXyXXYXyx,YXyXXYXyXXYx,2,20779 92062,501,16
ac19_16221,YXYXYx,YYXyXYxYYxyXXyx,1,20957,501,15
ac19_16263,YXXXyxx,YYXXyxYxxyX,3,21015 49028 124881,501,16
ac19_16358,YXyXXyx,YYYxyxYxxyxyXYX,1,21163,501,18
ac19_16416,YXYXyx,YYYxYxyyXyyXX,2,21244 91266,501,17
ac19_16445,YXXYx,YYXYXXyxxYYxyX,1,21293,501,15
ac19_16481,YXYXyx,YYYYYYYXXyxyXXX,2,21347 125742,501,17
ac19_16562,YXYXyx,YYYYYXXyXXXYX,1,21462,501,17
ac19_16708,YXYXyx,YYYYYYxyyXXXYxyyX,1,21673,501,18
ac19_16894,YXXYxxyx,YYYxxxyyXXX,2,21960 66479,501,15
ac19_16926,YXYXyx,YYYxxYXXyxyyXXX,1,22020,501,17
ac19_16956,YXYXyx,YYYXXyXXXYYxx,2,22072 57741,501,18
ac19_16979,YXYXyx,YYYxyyXXyyyxx,1,22104,501,18
ac19_17171,YXYXyx,YYYYYxyXXXyxyXX,2,22390 46505,501,18
ac19_17211,YXXYx,YYYYxYXyyyXyyxyx,1,22446,501,15
ac19_17212,YXYXyx,YYYXXXXyyyxxx,2,22447 61997,501,18
ac19_17274,YXyXXyx,YYYYxyyxxYXXyXyx,2,22538 114499,501,17
ac19_17379,YYXXyXYxxyx,YYXXXyXYxyxYx,2,22695 143208,501,19
ac19_17417,YYXyxYXXyx,YXyXyxxyXYxyx,1,22746,501,18
ac19_17484,YXyXXXyx,YYYxxYxxyxYxyyX,1,22839,501,17
ac19_17570,YXXYxxyx,YYYxYxxyxyXXX,2,22967 118061,501,15
ac19_17613,YXYxxyXyx,YYYYXXyyyx,1,23039,501,18
ac19_17621,YXYXyx,YYYxyXyxyXyXXYx,1,23049,501,16
ac19_17638,YXYXyx,YYYXyyyXXXYYx,2,23077 65586,501,18
ac19_17644,YXYXyx,YYXyyXXXYXYxx,2,23086 88776,501,16
ac19_17672,YXYXyx,YYXYxyXyXXyxxxx,1,23122,501,16
ac19_17771,YXYXyx,YYYxyXXyXXYYx,2,23276 94760,501,18
ac19_17793,YXYXyx,YYYYXXXXXXYYx,2,23309 40321,501,19
ac19_17855,YXXYx,YYXYxyxxYXyyX,3,23407 35489 133686,501,15
ac19_17899,YXYXyx,YYXyyXyyxxxxyxxyx,1,23478,501,19
ac19_18125,YYXXYXYYXXX,YYYxyyxYXXyX,1,23812,501,18
ac19_18156,YXXYxxyx,YXyxYxYXXXyxx,2,23867 43333,501,19
ac19_18174,YXXyxYXXyxx,YYXyxYXXyxYXyX,1,23898,501,19
ac19_18204,YXXYxxyx,YYxxxxxyXyXYX,1,23944,501,19
ac19_18329,YXyXXXyx,YYXyXYXyxyXyX,1,24127,501,17
ac19_18400,YXyXXXyx,YYXyXYxYxyxYxxyyX,1,24235,501,17
ac19_18413,YXYxxYXyxYXyx,YYXYxxYYxxYXyx,1,24252,501,17
ac19_18417,YXYXyx,YYYYXyyXyyyxx,2,24260 122754,501,18
ac19_18435,YXYXyx,YYXyyXyyxxYYx,2,24294 130326,501,17
ac19_18446,YXyXXyx,YYYXyyxyyX,2,24308 133051,501,17
ac19_18485,YXYXyx,YYYXyXXyyxxxx,2,24385 57820,501,17
ac19_18524,YXXXYxxxyx,YYxYxxxyXXX,1,24442,501,15
ac19_18581,YXXYx,YYYYXYXyxYXyyx,1,24537,501,18
ac19_18601,YXYXyx,YYYXyyXyyyxxx,2,24574 119273,501,18
ac19_18660,YXXXyxx,YYXyXYxyxxx,4,24660 123182 123988 149713,501,16
ac19_18756,YXYXyx,YYYYXyxyXyXyyxx,1,24806,501,17
ac19_18843,YXYXyx,YYYXyXXXXYYxxyx,1,24940,501,18
ac19_18945,YXYXyx,YYYxxYXyXyyXX,2,25098 48023,501,17
ac19_18971,YXYXyx,YYYYXyxyXXyXXYx,2,25149 33244,501,16
ac19_19153,YXYXyx,YYYXyXXXYXYxx,1,25421,501,16
ac19_19201,YXYXyx,YYYYxxYXXyxyXXX,2,25503 54068,501,17
ac19_19288,YXYXyx,YYYXXyXXXYYxxyx,1,25635,501,17
ac19_19456,YXXYx,YYYXYXXyxyyx,5,25909 29301 43383 62396 143538,501,15
ac19_19501,YXYXyx,YYYXXXyXXyxxYxx,1,25978,501,17
ac19_19594,YXYXyx,YYXyyXXYXXXYYxx,1,26121,501,19
ac19_19657,YXXYxxyx,YYXXyXyXyxxyx,1,26222,501,17
ac19_19691,YXyXXyx,YYYYxxxyxx,2,26277 143462,501,16
ac19_19872,YXXXyxx,YYXyxxxYxyx,6,26542 29416 31747 33498 58937 122345,501,16
ac19_19903,YXYXyx,YYYXyXyXXYYxx,1,26588,501,17
ac19_19956,YXXYx,YYXYxyxyXXyyx,1,26679,501,15
ac19_20093,YXYXyx,YYYYXyxyXXyXYYx,2,26890 63404,501,16
ac19_20099,YXYXyx,YYXXyyXXXYYxx,2,26896 114232,501,18
ac19_20102,YXYXyx,YYYYxxyXXXXyX,2,26899 28860,501,17
ac19_20118,YXyXXXyx,YYxyxyXXYxxyXXX,1,26930,501,19
ac19_20125,YXyXXXyx,YYXXyXXYxxyXyyx,1,26943,501,18
ac19_20150,YXXXyxx,YYXyXYxxyxxx,1,26984,501,16
ac19_20159,YXYXyx,YYYYYxYXyXXyX,3,26996 62697 93804,501,17
ac19_20225,YXYXyx,YYYYYxyXXXXYxyXYX,1,27097,501,17
ac19_20270,YYXXXYxx,YYYXXXyxyyxyx,1,27180,501,17
ac19_20341,YXYXyx,YYYXyxyXXXyyxxx,1,27285,501,17
ac19_20503,YXYXyx,YYXyxyXXXXYYxxx,2,27533 142039,501,17
ac19_20574,YXYXyx,YYYXyXXXXYxxx,1,27647,501,16
ac19_20587,YXYXyx,YYXXXyXXYYxxx,2,27663 145912,501,17
ac19_20724,YXyXXXyX,YYXXXyxyxYXyxYxyX,1,27886,501,18
ac19_20763,YXXYx,YYXYxyXYXyyx,3,27945 66089 128906,501,15
ac19_20771,YXyXXyx,YYXYXyxyxxxYXXyyx,1,27964,501,18
ac19_20834,YXYXyx,YYYYYYYXyxyXXXX,2,28066 110812,501,17
ac19_20897,YXYXyx,YYYxxxYXyyXXX,2,28159 104388,501,17
ac19_21053,YXyXXyx,YYYYxxxxxxx,1,28408,501,17
ac19_21082,YXYXyx,YYXXyyXyyxxxxyx,2,28445 119153,501,19
ac19_21086,YXYXyx,YYYxYxyyxyyXyXX,1,28456,501,17
ac19_21177,YXYXyx,YYXyXXXXXYYxx,1,28610,501,17
ac19_21217,YYXXXyxx,YYXXXYxYXXX,11,28681 33570 39205 49197 65178 77862 83610 122908 134185 148585 153272,501,17
ac19_21231,YXXXyxx,YYXXXXyXYxyx,3,28705 93658 119325,501,16
ac19_21487,YXYXyx,YYYYXyXyyyxxx,2,29117 147715,501,17
ac19_21571,YXXXyxx,YYXXyXXXYxyX,2,29251 50421,501,16
ac19_21595,YXYxyx,YYXXyxYxxYxYYxx,1,29302,501,16
ac19_21628,YYXyXYXyX,YXyxxyXYx,4,29361 74115 92651 146985,501,13
